student,exercise
2452,"[9, 10, 15, 16, 18, 19, 20]"
2453,"[8, 10, 15, 18, 19, 20]"
2454,"[6, 10, 14, 15, 17, 18, 19, 20]"
2455,"[6, 9, 10, 15, 16, 18, 19, 20]"
2456,"[4, 7, 10, 11, 14]"
2457,"[10, 11, 15, 16, 18, 19, 20]"
2458,"[6, 8, 10, 14, 15, 17, 19, 20]"
2459,"[10, 11, 15, 16, 18, 19]"
2460,"[4, 8, 10, 14, 15, 17, 18, 20]"
2461,"[8, 17, 19, 15]"
2462,"[6, 7, 10, 11, 12, 19, 20]"
2463,"[18, 11, 6]"
2464,"[8, 10, 14, 15, 17, 19, 20]"
2465,[6]
2466,"[6, 10, 15, 16, 18, 19]"
2467,"[9, 18, 19, 6]"
2468,"[9, 10, 15, 16, 18, 19, 20]"
2469,"[6, 7, 10, 12, 15, 16, 19]"
2470,"[1, 6, 7, 10, 15, 16, 19, 20]"
2471,"[10, 13, 15, 18, 19]"
2472,"[1, 10, 14, 15, 17, 19]"
2473,"[7, 9, 10, 13, 15, 18, 19, 20]"
2474,[14]
2475,"[10, 15, 16, 19, 20]"
2476,"[4, 8, 10, 14, 15, 17, 19, 20]"
2477,"[6, 9, 10, 15, 16, 18, 19, 20]"
2478,"[16, 6, 15]"
2479,[10]
2480,"[1, 7, 15, 17, 20]"
2481,"[10, 15, 16, 17, 19]"
2482,"[14, 15, 16, 17, 19, 20]"
2483,"[19, 6]"
2484,"[10, 11, 15, 18, 19, 20]"
2485,"[1, 6, 10, 12, 15, 16, 19, 20]"
2486,"[9, 10, 16, 18, 19]"
2487,"[5, 6, 7, 10, 12, 15, 19, 20]"
2488,"[19, 12, 7, 15]"
2489,"[4, 6, 8, 10, 14, 15, 17, 19]"
2490,"[15, 16, 18, 19, 20]"
2491,"[1, 6, 9, 10, 15, 16, 19]"
2492,"[7, 9, 10, 12, 15, 16, 20]"
2493,"[1, 7, 10, 15, 16, 18, 19, 20]"
2494,"[7, 9, 15, 19, 20]"
2495,"[8, 17]"
2496,"[4, 10, 15, 16, 19]"
2497,"[19, 12, 15]"
2498,"[1, 6, 10, 15, 16, 18, 19, 20]"
2499,[1]
2500,"[2, 6, 9, 10, 15, 19]"
2501,"[10, 20, 6, 15]"
2502,"[9, 10]"
2503,"[10, 14, 15, 16, 19, 20]"
2504,"[9, 11, 20, 15]"
2505,"[19, 12, 6, 15]"
2506,"[6, 15, 16, 18, 19]"
2507,"[4, 8, 10, 14, 15, 17, 19, 20]"
2508,[10]
2509,"[8, 10, 20, 4]"
2510,"[2, 7, 9, 10, 15, 18, 19, 20]"
2511,"[8, 10, 15, 17, 19, 20]"
2512,"[16, 18, 20, 7]"
2513,"[4, 7, 8, 10, 17]"
2514,"[6, 7, 9, 10, 12, 15, 19, 20]"
2515,"[6, 9, 10, 15, 16, 20]"
2516,"[6, 15, 16, 18, 19, 20]"
2517,"[1, 4, 6, 10, 15, 16, 20]"
2518,"[4, 10, 14, 15, 17, 19, 20]"
2519,"[1, 10, 16, 19, 20]"
2520,"[4, 9, 10, 15, 16, 18, 19, 20]"
2521,"[6, 7, 9, 15, 18, 19]"
2522,"[6, 10, 15, 16, 18, 19, 20]"
2523,"[8, 14]"
2524,"[6, 9, 10, 15, 18, 19, 20]"
2525,"[4, 8, 10, 14, 16, 17]"
2526,"[2, 9, 10, 13, 19]"
2527,"[6, 9, 15, 18, 20]"
2528,"[17, 10, 14]"
2529,"[4, 14, 15, 17, 19, 20]"
2530,"[4, 8, 10, 14, 15, 17, 19, 20]"
2531,"[18, 6, 15]"
2532,"[8, 10, 15, 18, 20]"
2533,"[17, 10, 19, 15]"
2534,"[4, 8, 10, 14, 17, 18, 20]"
2535,"[1, 6, 10, 16, 17, 19]"
2536,"[10, 6, 7]"
2537,"[1, 6, 10, 12, 15, 16, 19, 20]"
2538,"[4, 8, 10, 15, 17, 19, 20]"
2539,"[6, 7, 10, 12, 19]"
2540,"[4, 10, 14, 15, 17, 19, 20]"
2541,"[6, 9, 10, 15, 16, 19, 20]"
2542,[7]
2543,"[15, 16, 17, 18, 19, 20]"
2544,"[6, 7, 10, 12, 15, 16, 19, 20]"
2545,"[10, 19, 20, 15]"
2546,"[16, 9, 19, 15]"
2547,"[1, 4, 8, 10, 14, 15, 17, 19]"
2548,"[1, 6, 10, 16, 20]"
2549,"[8, 20, 14]"
2550,"[2, 9, 15, 18, 19, 20]"
2551,"[16, 12, 6]"
2552,"[1, 19, 4]"
2553,"[19, 20]"
2554,"[2, 6, 9, 10, 15, 18, 19, 20]"
2555,"[16, 12, 7]"
2556,"[6, 9, 10, 15, 16, 18, 19, 20]"
2557,"[4, 6, 10, 17, 19]"
2558,"[6, 9, 10, 15, 18, 19, 20]"
2559,"[6, 10, 15, 16, 18, 19, 20]"
2560,"[1, 9, 10, 18, 19]"
2561,"[8, 10, 14, 17, 19, 20]"
2562,"[4, 8, 10, 14, 15, 17, 19, 20]"
2563,"[6, 7, 10, 15, 18, 19, 20]"
2564,"[1, 6, 7, 10, 15, 16, 19, 20]"
2565,"[16, 19, 15]"
2566,"[4, 7, 8, 14, 15, 17, 19]"
2567,"[6, 7, 10, 15, 18]"
2568,"[10, 15]"
2569,"[4, 8, 10, 11, 14, 15, 17, 19]"
2570,"[10, 14, 15, 16, 19, 20]"
2571,"[5, 6, 7, 10, 12, 15, 19, 20]"
2572,"[6, 7, 11, 12, 16, 19]"
2573,"[6, 7, 10, 18, 19, 20]"
2574,"[1, 4, 10, 14, 16, 20]"
2575,"[1, 12, 15, 16, 19]"
2576,"[17, 10, 19, 15]"
2577,"[4, 8, 9, 15, 18, 19]"
2578,"[10, 12, 15, 19, 20]"
2579,"[18, 9, 10, 19]"
2580,"[2, 9, 10, 11, 18, 19, 20]"
2581,"[6, 9, 10, 15, 18, 19, 20]"
2582,"[7, 9, 10, 15, 19, 20]"
2583,"[7, 10, 15, 16, 19, 20]"
2584,"[9, 10, 15, 17, 18, 19, 20]"
2585,"[3, 10, 11, 13, 15, 18, 20]"
2586,"[16, 10, 19, 15]"
2587,"[6, 9, 15, 16, 18, 19]"
2588,"[6, 10, 15, 16, 18, 19, 20]"
2589,"[1, 10, 15, 16, 20]"
2590,"[6, 9, 10, 11, 12, 15, 19, 20]"
2591,"[4, 8, 10, 11, 14, 15, 17, 19]"
2592,"[9, 10, 13, 15, 19, 20]"
2593,"[19, 6]"
2594,"[10, 19, 20]"
2595,"[6, 10, 12, 15, 16, 19, 20]"
2596,"[7, 10, 12, 15, 18, 19, 20]"
2597,"[6, 9, 10, 15, 18, 19, 20]"
2598,"[3, 9, 13, 15, 20]"
2599,"[16, 18, 10]"
2600,"[1, 6, 10, 15, 16, 18, 19, 20]"
2601,"[2, 6, 9, 10, 15, 18, 19, 20]"
2602,"[1, 10, 14, 15, 16, 17, 19, 20]"
2603,"[4, 8, 14, 15, 17, 20]"
2604,"[6, 10, 12, 15, 16, 19, 20]"
2605,"[1, 9, 10, 15, 19, 20]"
2606,"[1, 4, 10, 14, 15, 16, 19, 20]"
2607,"[7, 10, 12, 15, 16, 19, 20]"
2608,"[1, 10, 12, 15, 16, 19]"
2609,"[10, 5, 6, 15]"
2610,"[5, 6, 7, 10, 12, 15, 19, 20]"
2611,"[6, 9, 10, 12, 18, 19, 20]"
2612,"[6, 9, 10, 11, 12, 15, 19, 20]"
2613,"[7, 10, 14, 15, 17, 18, 19, 20]"
2614,"[1, 6, 7, 10, 15, 16, 19, 20]"
2615,"[7, 10, 12, 15, 16, 19]"
2616,"[11, 14, 15, 17, 18, 20]"
2617,"[4, 6, 8, 10, 14, 17, 19]"
2618,"[1, 10, 15, 16, 19]"
2619,"[9, 19, 20, 6]"
2620,"[9, 3]"
2621,[14]
2622,"[17, 19, 20]"
2623,"[6, 10, 14, 15, 18, 19, 20]"
2624,"[7, 9, 10, 15, 19, 20]"
2625,"[4, 6, 8, 10, 15, 17, 19]"
2626,"[18, 10]"
2627,"[7, 10, 15, 19, 20]"
2628,"[1, 7, 10, 14, 15, 17, 19, 20]"
2629,[7]
2630,"[9, 10, 12, 15]"
2631,"[16, 9, 18, 20]"
2632,"[16, 1, 18, 20]"
2633,"[6, 10, 14, 15, 16, 17, 19, 20]"
2634,"[18, 9, 2, 10]"
2635,"[9, 10, 12, 15, 19, 20]"
2636,[6]
2637,"[1, 6, 7, 15, 16, 19]"
2638,"[10, 19]"
2639,"[2, 10, 11, 18, 19, 20]"
2640,"[17, 10, 20, 14]"
2641,"[10, 14, 15, 16, 17, 20]"
2642,"[1, 9, 10, 11, 15, 20]"
2643,"[4, 6, 8, 10, 14, 15, 17, 19]"
2644,"[4, 10, 15, 17, 19, 20]"
2645,"[10, 14, 16, 17, 20]"
2646,"[6, 9, 10, 15, 16, 19, 20]"
2647,"[6, 9, 10, 15, 16, 18, 19, 20]"
2648,"[6, 7, 9, 10, 12, 19, 20]"
2649,"[2, 7, 10, 12, 20]"
2650,"[2, 6, 9, 10, 12, 15, 19, 20]"
2651,"[2, 9, 10, 13, 18, 19, 20]"
2652,"[6, 9, 10, 15, 18, 19, 20]"
2653,"[1, 4, 8, 14, 15, 17, 19]"
2654,"[4, 8, 9, 10, 15, 18, 19, 20]"
2655,"[1, 11, 20, 15]"
2656,"[1, 6, 7, 10, 15, 16, 19, 20]"
2657,"[6, 7, 9, 10, 15, 18, 19, 20]"
2658,"[9, 10, 14, 15, 17, 18, 19, 20]"
2659,"[6, 10, 12, 15, 18, 19, 20]"
2660,"[19, 9, 18, 10]"
2661,"[10, 19, 4, 15]"
2662,"[4, 8, 10, 14, 15, 17, 18, 20]"
2663,"[6, 9, 10, 16, 18, 19, 20]"
2664,"[18, 14, 15]"
2665,"[6, 9, 15, 18, 19, 20]"
2666,"[2, 6, 9, 10, 18, 19, 20]"
2667,"[2, 7, 9, 10, 15, 18, 19, 20]"
2668,"[6, 9, 15, 18, 19, 20]"
2669,"[9, 6]"
2670,[11]
2671,"[19, 12, 5, 7]"
2672,"[7, 10, 11, 15, 16, 19, 20]"
2673,[18]
2674,"[6, 9, 10, 11, 16, 19, 20]"
2675,"[4, 8, 10, 15, 19, 20]"
2676,"[1, 10, 14, 19, 20]"
2677,"[16, 18, 20, 6]"
2678,"[1, 6, 15, 19, 20]"
2679,"[6, 7, 10, 12, 15, 19]"
2680,"[2, 9, 15, 19, 20]"
2681,"[1, 10, 15, 17, 18, 19, 20]"
2682,"[7, 10, 15, 17, 18, 19]"
2683,"[1, 9, 15, 16, 19, 20]"
2684,"[16, 19, 20, 6]"
2685,"[2, 6, 10, 15, 18, 19]"
2686,"[9, 10, 18, 6]"
2687,"[11, 6]"
2688,"[1, 6, 7, 10, 15, 16, 20]"
2689,"[6, 8, 10, 15, 17, 19, 20]"
2690,"[6, 7, 9, 10, 12, 15, 19, 20]"
2691,"[17, 19, 4, 15]"
2692,"[9, 12, 15, 16, 19, 20]"
2693,"[6, 9, 10, 16, 18, 19]"
2694,"[9, 10, 16, 18, 20]"
2695,"[2, 6, 9, 10, 12, 15, 19, 20]"
2696,"[9, 10, 15, 16, 18, 19, 20]"
2697,"[4, 10, 11, 14, 15, 17]"
2698,"[1, 7, 10, 12, 15, 16, 19, 20]"
2699,"[6, 10, 15, 16, 18]"
2700,"[16, 17, 14]"
2701,"[1, 6, 10, 16, 18, 19, 20]"
2702,"[9, 11, 12, 15, 16, 19, 20]"
2703,"[6, 9, 10, 12, 16, 20]"
2704,"[9, 20, 12, 15]"
2705,"[18, 19, 12, 20]"
2706,"[20, 6, 15]"
2707,"[6, 10, 15, 16, 18, 19]"
2708,"[6, 9, 10, 15, 16, 18, 19, 20]"
2709,"[1, 6, 10, 15, 16, 18, 19, 20]"
2710,"[8, 10, 11, 14, 15, 17, 19, 20]"
2711,"[6, 9, 10, 11, 12, 15, 19, 20]"
2712,"[1, 6, 10, 15, 16, 18, 19]"
2713,"[10, 12, 15, 18, 19]"
2714,"[1, 6, 7, 10, 16, 19, 20]"
2715,"[6, 9, 10, 15, 16, 18, 19, 20]"
2716,"[1, 6, 7, 10, 15, 16, 19, 20]"
2717,"[6, 9, 10, 16, 19]"
2718,"[6, 9, 15, 16, 19, 20]"
2719,[10]
2720,"[1, 6, 7, 10, 15, 16, 19, 20]"
2721,"[6, 10, 12, 16, 19]"
2722,"[6, 10, 14, 17, 19, 20]"
2723,"[6, 7, 10, 11, 15, 16, 19, 20]"
2724,"[17, 10, 14]"
2725,"[6, 9, 10, 12, 15, 16, 19, 20]"
2726,"[2, 6, 9, 10, 11, 15, 19, 20]"
2727,"[2, 6, 9, 15, 18, 19, 20]"
2728,"[6, 9, 10, 12, 15, 18, 19, 20]"
2729,"[6, 10, 15, 19, 20]"
2730,"[9, 10, 19, 6]"
2731,"[16, 9, 12]"
2732,"[1, 6, 9, 10, 15, 16, 19, 20]"
2733,"[6, 7, 9, 10, 11, 15, 19, 20]"
2734,"[1, 7, 10, 15, 16, 19, 20]"
2735,"[9, 10, 11, 16, 18, 19, 20]"
2736,"[6, 9, 10, 16, 19, 20]"
2737,"[6, 7, 10, 11, 12, 15, 19]"
2738,"[1, 6, 10, 15, 16, 18, 19, 20]"
2739,"[6, 10, 12, 15, 19]"
2740,"[1, 6, 9, 10, 15, 16, 19, 20]"
2741,"[1, 6, 9, 10, 15, 16, 19, 20]"
2742,"[1, 6, 10, 14, 15, 17, 19, 20]"
2743,"[10, 20]"
2744,"[10, 19, 14, 15]"
2745,"[17, 18]"
2746,"[6, 9, 12, 15, 18, 19, 20]"
2747,"[1, 6, 10, 15, 16, 18, 19, 20]"
2748,"[6, 9, 11, 15, 19]"
2749,"[16, 6, 15]"
2750,"[1, 9, 10, 15, 20]"
2751,"[9, 10, 11, 6]"
2752,"[19, 15, 7]"
2753,"[7, 9, 10, 11, 15, 18, 19, 20]"
2754,"[10, 20, 12, 6]"
2755,"[1, 19, 12, 7]"
2756,"[1, 6, 10, 12, 15, 20]"
2757,"[1, 10, 19]"
2758,"[1, 18, 20, 6]"
2759,"[6, 9, 10, 11, 12, 15, 19, 20]"
2760,"[1, 6, 7, 10, 15, 16, 20]"
2761,"[2, 6, 9, 10, 12, 15, 19, 20]"
2762,"[9, 19, 20, 6]"
2763,"[1, 9, 10, 12, 16, 19]"
2764,"[6, 9, 10, 15, 16, 18, 19, 20]"
2765,"[6, 10, 15, 16, 17]"
2766,"[8, 10, 14, 15, 16, 17, 20]"
2767,"[1, 9, 10, 15, 16, 18, 19, 20]"
2768,"[6, 7, 9, 12, 15, 19]"
2769,"[6, 8, 10, 14, 15, 19, 20]"
2770,"[1, 4, 8, 10, 14, 15, 16, 17]"
2771,"[6, 10, 11, 12, 15, 16, 19, 20]"
2772,"[1, 7, 10, 15, 16, 19, 20]"
2773,"[1, 6, 10, 16, 19, 20]"
2774,[6]
2775,"[2, 6, 9, 10, 12, 15, 19, 20]"
2776,"[1, 9, 10, 15, 19, 20]"
2777,"[16, 18, 15, 7]"
2778,"[9, 18, 19, 6]"
2779,"[2, 6, 9, 10, 15, 18, 19, 20]"
2780,"[6, 7, 15, 18, 19, 20]"
2781,"[2, 10, 15, 19, 20]"
2782,[14]
2783,"[4, 8, 10, 14, 15, 17, 19]"
2784,"[16, 9, 6]"
2785,"[18, 15]"
2786,"[1, 6, 10, 15, 16, 17]"
2787,"[1, 6, 10, 15, 16, 17, 19]"
2788,"[9, 4, 20, 15]"
2789,"[6, 9, 10, 15, 16, 18, 19]"
2790,"[6, 9, 10, 11, 15, 18, 19, 20]"
2791,"[15, 16, 18, 19, 20]"
2792,[19]
2793,"[6, 10, 12, 16, 19, 20]"
2794,"[9, 10, 16, 18, 19]"
2795,"[6, 9, 10, 12, 15, 16, 19, 20]"
2796,"[1, 10, 15, 18, 19, 20]"
2797,"[6, 9, 10, 15, 16, 19, 20]"
2798,"[9, 12, 16, 18, 19, 20]"
2799,"[10, 15, 16, 18, 19]"
2800,"[4, 8, 10, 14, 17, 19]"
2801,"[1, 4, 8, 10, 15, 17, 19]"
2802,"[1, 19]"
2803,"[5, 6, 9, 10, 12, 15, 19, 20]"
2804,"[6, 9, 10, 15, 18, 19]"
2805,"[10, 15]"
2806,"[6, 15, 16, 18, 19, 20]"
2807,"[6, 9, 10, 15, 16, 18, 19, 20]"
2808,"[4, 8, 10, 14, 15, 17, 19, 20]"
2809,"[1, 6, 10, 15, 16, 18, 19]"
2810,"[6, 9, 10, 15, 16, 18, 19, 20]"
2811,"[1, 9, 10, 14, 16, 19]"
2812,"[1, 9, 10, 15, 19, 20]"
2813,"[9, 11, 12, 15]"
2814,"[10, 14, 15, 17, 18, 20]"
2815,"[6, 9, 10, 15, 16, 18, 19, 20]"
2816,"[5, 6, 9, 10, 12, 19, 20]"
2817,"[6, 7, 10, 12, 15, 20]"
2818,"[6, 9, 10, 15, 16, 17, 19, 20]"
2819,"[4, 8, 10, 14, 15, 20]"
2820,"[10, 7]"
2821,"[1, 6, 9, 10, 15, 16, 20]"
2822,"[19, 7, 15]"
2823,"[1, 8, 14, 15, 19]"
2824,"[6, 7, 15, 16, 19, 20]"
2825,"[9, 10, 14, 15, 17, 19, 20]"
2826,"[6, 7, 10, 12, 15, 16, 19, 20]"
2827,"[1, 14]"
2828,"[6, 8, 10, 14, 15, 17, 19, 20]"
2829,"[8, 10, 14, 15, 16, 17, 19, 20]"
2830,"[6, 9, 15, 16, 20]"
2831,"[16, 1, 6, 15]"
2832,"[1, 10, 15]"
2833,"[6, 10, 11, 12, 16, 19, 20]"
2834,"[6, 9, 10, 15, 16, 18, 19, 20]"
2835,"[8, 20, 6]"
2836,"[6, 10, 16, 17, 18, 19, 20]"
2837,"[6, 9, 16, 18, 19]"
2838,"[6, 7, 9, 10, 12, 15, 19, 20]"
2839,"[6, 7, 9, 10, 12, 15, 19, 20]"
2840,"[6, 8, 10, 14, 15, 17, 19]"
2841,"[8, 14, 15, 17, 19]"
2842,"[8, 18, 4]"
2843,"[18, 6, 15]"
2844,"[1, 6, 7, 15, 16]"
2845,"[1, 9, 15, 16, 18, 19, 20]"
2846,"[1, 9, 10, 15, 16, 18, 19, 20]"
2847,"[6, 10, 11, 12, 15, 16, 19, 20]"
2848,"[6, 7, 9, 16, 19, 20]"
2849,"[1, 10, 14, 15, 16, 17, 19]"
2850,"[9, 10, 15, 16, 18, 19, 20]"
2851,"[9, 10, 15, 17, 19, 20]"
2852,"[16, 10]"
2853,"[1, 9, 10, 16, 19, 20]"
2854,[1]
2855,"[1, 4, 8, 10, 14, 17]"
2856,"[19, 3, 13, 15]"
2857,"[10, 20, 6]"
2858,"[6, 9, 10, 12, 15, 16, 19, 20]"
2859,"[1, 10, 14, 15, 16, 17, 19, 20]"
2860,"[6, 8, 10, 17, 20]"
2861,"[6, 9, 10, 15, 16, 18, 19, 20]"
2862,"[7, 12, 16, 19, 20]"
2863,"[6, 9, 10, 12, 15, 16, 19]"
2864,"[7, 9, 10, 15, 18, 19, 20]"
2865,"[8, 10, 14, 15, 19, 20]"
2866,"[5, 6, 9, 10, 12, 20]"
2867,"[2, 9, 10, 15, 16, 19, 20]"
2868,"[6, 10, 12, 19, 20]"
2869,"[6, 9, 10, 12, 15, 16, 19, 20]"
2870,"[2, 6, 9, 10, 18, 19, 20]"
2871,"[16, 19, 6, 15]"
2872,"[2, 6, 9, 10, 15, 18]"
2873,[15]
2874,"[10, 19, 6, 15]"
2875,"[1, 6, 9, 10, 15, 16, 19, 20]"
2876,"[2, 6, 9, 10, 18, 19, 20]"
2877,"[6, 9, 10, 15, 18, 19, 20]"
2878,"[10, 15, 17, 19, 20]"
2879,"[1, 6, 9, 10, 15, 16, 19, 20]"
2880,"[9, 10, 15, 16, 19, 20]"
2881,"[1, 4, 8, 10, 14, 19]"
2882,"[1, 12, 15, 16, 19, 20]"
2883,"[1, 20, 6, 15]"
2884,"[1, 8, 10, 14, 15, 17]"
2885,"[9, 15, 16, 18, 19]"
2886,"[2, 6, 9, 15, 18, 19, 20]"
2887,[20]
2888,"[1, 6, 9, 10, 15, 16, 19, 20]"
2889,"[1, 7, 15, 16, 17, 19, 20]"
2890,"[6, 9, 10, 15, 16, 18, 19]"
2891,"[10, 15, 16, 19, 20]"
2892,"[16, 10, 6]"
2893,"[4, 9, 10, 15, 16, 18, 19, 20]"
2894,"[6, 9, 10, 15, 18, 19]"
2895,"[6, 9, 12, 15, 16, 20]"
2896,"[1, 9, 10, 15, 16, 18, 19, 20]"
2897,"[6, 8, 10, 14, 15, 17, 19, 20]"
2898,[19]
2899,"[12, 5, 6]"
2900,"[4, 7, 8, 10, 14, 15]"
2901,"[6, 14, 15, 19, 20]"
2902,"[6, 10, 11, 12, 15, 19, 20]"
2903,[15]
2904,"[8, 10, 14, 15, 17, 20]"
2905,"[6, 7, 10, 18, 19, 20]"
2906,"[6, 7, 9, 10, 15, 18, 19, 20]"
2907,"[6, 9, 10, 12, 15, 19, 20]"
2908,"[6, 7, 9, 12, 15, 19, 20]"
2909,"[6, 9, 10, 11, 12, 15, 19, 20]"
2910,"[2, 6, 9, 10, 12, 15, 19, 20]"
2911,"[6, 9, 10, 11, 15, 20]"
2912,"[9, 10, 11, 15, 16, 18, 19, 20]"
2913,"[10, 3]"
2914,"[6, 9, 10, 15, 18, 19, 20]"
2915,"[16, 11, 20, 15]"
2916,"[6, 9, 18, 19, 20]"
2917,"[9, 20, 6, 15]"
2918,"[2, 6, 9, 10, 15, 18, 19, 20]"
2919,"[10, 14, 15]"
2920,"[19, 12]"
2921,"[6, 10, 15, 16, 18, 19, 20]"
2922,"[1, 9, 10, 15, 16, 18, 19, 20]"
2923,"[19, 20, 6, 15]"
2924,"[2, 10, 12, 15, 18, 19, 20]"
2925,"[9, 10, 13, 18, 20]"
2926,"[2, 9, 10, 11, 15, 18, 19, 20]"
2927,"[2, 6, 9, 10, 15, 18, 19, 20]"
2928,"[6, 9, 10, 15, 16, 18, 19, 20]"
2929,"[2, 19, 20, 15]"
2930,"[2, 6, 10, 15, 20]"
2931,"[6, 9, 10, 12, 15, 19, 20]"
2932,"[4, 8, 10, 14, 17, 18, 20]"
2933,"[10, 15, 16, 17, 18, 19, 20]"
2934,"[1, 6, 10, 15, 16, 18, 19, 20]"
2935,"[6, 9, 12, 15, 18, 19]"
2936,"[9, 10, 14, 17, 18, 19, 20]"
2937,"[16, 20]"
2938,"[4, 8, 10, 14, 17, 19, 20]"
2939,"[4, 8, 9, 15, 18, 19]"
2940,"[2, 6, 9, 15, 18, 19, 20]"
2941,"[6, 8, 10, 14, 15, 17, 19, 20]"
2942,"[9, 15]"
2943,"[5, 6, 7, 10, 12, 15, 19, 20]"
2944,[20]
2945,"[17, 19, 6, 15]"
2946,"[6, 7, 9, 10, 12, 15, 19, 20]"
2947,"[2, 6, 9, 15, 18]"
2948,"[6, 9, 15, 16, 18, 19]"
2949,"[9, 10, 13, 15, 16, 18, 19, 20]"
2950,"[16, 9]"
2951,"[1, 4, 11, 14, 15, 16, 19]"
2952,"[6, 7, 10, 12, 15, 16, 19, 20]"
2953,"[6, 8, 10, 17, 19]"
2954,"[11, 6]"
2955,"[6, 10, 16, 18, 19, 20]"
2956,"[16, 18, 19]"
2957,"[6, 7, 9, 10, 12, 15, 19, 20]"
2958,"[6, 9, 15, 16, 19, 20]"
2959,"[14, 15, 17, 19, 20]"
2960,"[1, 4, 6, 10, 16, 19]"
2961,"[1, 6, 9, 10, 16, 19, 20]"
2962,"[6, 7, 10, 15, 18]"
2963,"[1, 4, 8, 10, 15, 17, 19]"
2964,"[1, 10, 15, 16, 18, 19, 20]"
2965,"[4, 8, 10, 15, 17]"
2966,"[19, 20, 6, 15]"
2967,"[6, 9, 10, 15, 16, 18, 19, 20]"
2968,"[7, 9, 12, 15, 18, 19, 20]"
2969,"[2, 6, 9, 10, 15, 18, 19, 20]"
2970,"[4, 8, 10, 14, 15, 17, 19, 20]"
2971,"[16, 11, 20, 15]"
2972,"[9, 10, 19, 6]"
2973,"[6, 10, 14, 15, 16, 18, 20]"
2974,"[9, 10, 11, 15, 18, 19]"
2975,"[4, 8, 10, 15, 19]"
2976,"[16, 10, 11]"
2977,"[6, 9, 10, 12, 15, 16, 19, 20]"
2978,"[6, 7, 10, 12, 15, 16, 20]"
2979,"[1, 6, 10, 15, 16, 18, 19, 20]"
2980,"[16, 10, 20]"
2981,"[4, 8, 10, 14, 15, 17, 19, 20]"
2982,"[6, 10, 14, 15, 16, 17, 19, 20]"
2983,"[6, 10, 15, 16, 18, 19, 20]"
2984,"[9, 15, 17, 19, 20]"
2985,"[1, 8, 10, 15, 16, 19, 20]"
2986,"[4, 6, 8, 10, 14, 17, 19]"
2987,"[8, 14, 15, 17, 19]"
2988,"[7, 10, 15, 18, 19, 20]"
2989,"[2, 9, 10, 15, 16, 19, 20]"
2990,"[18, 20, 12, 6]"
2991,"[4, 6, 10, 15, 16, 17, 19]"
2992,"[6, 9, 10, 15, 16, 18, 19, 20]"
2993,"[6, 7, 9, 10, 20]"
2994,"[7, 10, 12, 15, 20]"
2995,"[6, 7, 9, 10, 15, 19, 20]"
2996,"[6, 7, 16, 19, 20]"
2997,"[20, 12, 6]"
2998,"[6, 10, 15, 16, 19, 20]"
2999,"[2, 7, 9, 10, 18, 19, 20]"
3000,"[2, 7, 9, 10, 12, 15, 19, 20]"
3001,"[10, 19]"
3002,"[1, 6, 10, 15, 16, 18, 20]"
3003,"[16, 9, 18, 20]"
3004,"[19, 7, 15]"
3005,"[5, 6, 7, 12, 15, 20]"
3006,"[1, 9, 10, 15, 16, 18, 19, 20]"
3007,"[9, 11, 12, 15, 19, 20]"
3008,"[2, 6, 9, 10, 18, 19, 20]"
3009,"[10, 19, 15]"
3010,"[6, 9, 10, 15, 16, 18, 20]"
3011,"[1, 4, 10, 15, 16, 19, 20]"
3012,"[2, 9, 10, 18, 19, 20]"
3013,"[6, 9, 15, 16, 18, 19, 20]"
3014,"[6, 9, 15, 18, 19, 20]"
3015,"[1, 6, 10, 16, 20]"
3016,"[4, 6, 8, 10, 14, 15, 17, 19]"
3017,"[2, 6, 9, 10, 15, 18, 19, 20]"
3018,"[6, 7, 10, 11, 15, 18]"
3019,"[2, 6, 9, 15, 18, 19, 20]"
3020,"[7, 8, 10, 14, 15, 17, 19, 20]"
3021,[18]
3022,"[7, 10, 11, 15, 18, 19, 20]"
3023,"[6, 9, 11, 15, 19]"
3024,"[6, 9, 10, 15, 17, 18, 19, 20]"
3025,"[9, 19, 20, 15]"
3026,"[1, 6, 9, 10, 16, 19]"
3027,"[2, 9, 10, 12, 15, 19, 20]"
3028,"[10, 19, 20]"
3029,"[8, 10, 14, 15, 17, 19, 20]"
3030,"[4, 8, 10, 11, 14, 15, 19]"
3031,"[6, 7, 9, 12, 15, 19, 20]"
3032,"[9, 10, 19, 15]"
3033,"[1, 19, 20, 4]"
3034,"[1, 7, 10, 12, 15, 16, 19, 20]"
3035,"[18, 20, 6, 15]"
3036,"[1, 6, 10, 15, 16, 18, 19, 20]"
3037,"[2, 6, 9, 10, 15, 18, 19, 20]"
3038,"[1, 6, 10, 15, 16, 20]"
3039,"[6, 9, 10, 12, 15, 16, 19]"
3040,"[6, 9, 10, 15, 16, 18, 19, 20]"
3041,"[7, 9, 10, 18, 19]"
3042,"[16, 10, 18, 6]"
3043,"[4, 10, 14, 15, 17, 19, 20]"
3044,"[2, 6, 9, 10, 15, 18, 19, 20]"
3045,"[6, 7, 10, 15, 16, 18, 20]"
3046,"[1, 9, 10, 15, 16, 19]"
3047,"[17, 14]"
3048,"[4, 14, 15, 17, 19]"
3049,"[2, 9, 10, 15, 16, 18, 19, 20]"
3050,"[9, 10, 11, 15]"
3051,"[18, 14]"
3052,"[6, 7, 9, 10, 18, 19, 20]"
3053,"[10, 14, 15]"
3054,"[20, 7]"
