1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.53,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.51,0.5,0.54,0.5,0.5,0.51,0.49,0.49,0.5,0.5,0.49,0.5,0.55,0.5,0.49,0.49,0.5,0.52,0.5,0.5,0.54,0.5,0.51,0.52,0.5,0.5,0.49,0.49,0.5,0.5,0.5,0.49,0.5,0.5,0.52,0.5,0.51,0.5,0.59,0.51,0.5,0.5,0.49,0.49,0.5,0.5,0.49,0.42,0.49,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.49,0.56,0.5,0.57,0.5,0.5,0.5,0.51,0.54,0.48,0.49,0.51,0.51,0.49,0.49,0.49,0.5,0.51,0.51,0.55,0.5,0.49,0.49,0.5,0.5,0.5,0.5,0.5,0.51,0.47,0.5,0.54,0.53,0.49,0.5,0.57,0.5
0.5,0.53,0.51,0.49,0.5,0.53,0.49,0.51,0.49,0.5,0.49,0.5,0.52,0.54,0.51,0.41,0.52,0.59,0.49,0.5,0.54,0.5,0.21,0.49,0.45,0.59,0.49,0.5,0.54,0.43,0.5,0.5,0.51,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.49,0.52,0.5,0.5,0.51,0.5,0.51,0.59,0.51,0.51,0.57,0.5,0.5,0.4,0.63,0.51,0.5,0.51,0.59,0.56,0.33,0.44,0.5,0.37,0.51,0.5,0.49,0.5,0.5,0.5,0.51,0.49,0.5,0.51,0.5,0.5,0.5,0.63,0.56,0.51,0.4,0.48,0.49,0.62,0.5,0.5,0.6,0.5,0.49,0.5,0.5,0.49,0.51,0.5,0.49,0.56,0.5,0.5,0.41,0.59
0.53,0.49,0.55,0.56,0.5,0.51,0.49,0.59,0.5,0.49,0.53,0.5,0.5,0.54,0.5,0.5,0.51,0.53,0.5,0.5,0.69,0.5,0.31,0.5,0.53,0.5,0.51,0.51,0.54,0.53,0.5,0.56,0.51,0.53,0.55,0.53,0.5,0.57,0.5,0.5,0.52,0.52,0.57,0.51,0.5,0.5,0.5,0.51,0.49,0.51,0.49,0.42,0.57,0.56,0.5,0.55,0.5,0.7,0.5,0.5,0.5,0.57,0.61,0.5,0.58,0.49,0.59,0.64,0.51,0.57,0.51,0.68,0.52,0.61,0.54,0.5,0.5,0.63,0.5,0.48,0.49,0.5,0.55,0.53,0.61,0.63,0.46,0.59,0.5,0.5,0.53,0.5,0.5,0.6,0.5,0.55,0.54,0.5,0.5,0.65,0.55
0.52,0.5,0.57,0.46,0.49,0.54,0.5,0.58,0.51,0.51,0.6,0.53,0.5,0.56,0.53,0.5,0.5,0.66,0.5,0.51,0.4,0.5,0.32,0.33,0.49,0.67,0.5,0.49,0.56,0.47,0.5,0.55,0.5,0.59,0.58,0.52,0.47,0.53,0.51,0.5,0.51,0.49,0.59,0.5,0.5,0.39,0.5,0.6,0.46,0.5,0.5,0.42,0.66,0.64,0.64,0.7,0.49,0.49,0.49,0.43,0.51,0.4,0.52,0.39,0.5,0.64,0.45,0.62,0.5,0.57,0.52,0.66,0.6,0.56,0.55,0.51,0.51,0.5,0.55,0.48,0.5,0.61,0.39,0.56,0.6,0.55,0.5,0.49,0.37,0.5,0.5,0.5,0.5,0.54,0.63,0.66,0.48,0.51,0.5,0.66,0.5
0.53,0.5,0.68,0.5,0.5,0.58,0.26,0.59,0.51,0.49,0.51,0.5,0.55,0.45,0.46,0.5,0.5,0.54,0.21,0.54,0.61,0.5,0.31,0.5,0.5,0.6,0.46,0.64,0.28,0.51,0.54,0.57,0.48,0.52,0.58,0.35,0.46,0.59,0.49,0.52,0.5,0.47,0.57,0.51,0.5,0.5,0.61,0.49,0.5,0.5,0.58,0.5,0.51,0.55,0.59,0.57,0.55,0.53,0.5,0.46,0.41,0.46,0.57,0.49,0.5,0.66,0.49,0.65,0.6,0.64,0.51,0.58,0.49,0.68,0.5,0.5,0.5,0.41,0.65,0.5,0.51,0.56,0.54,0.47,0.68,0.5,0.36,0.59,0.5,0.5,0.5,0.42,0.5,0.52,0.5,0.56,0.69,0.47,0.5,0.59,0.5
0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.49,0.51,0.5,0.49,0.65,0.72,0.46,0.5,0.61,0.5,0.51,0.5,0.5,0.41,0.5,0.56,0.49,0.51,0.3,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.51,0.51,0.51,0.5,0.5,0.5,0.5,0.51,0.5,0.51,0.5,0.5,0.5,0.48,0.49,0.51,0.68,0.67,0.5,0.59,0.55,0.5,0.65,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.51,0.49,0.5,0.5,0.51,0.49,0.77,0.51,0.5,0.5,0.55,0.5,0.7,0.48,0.42,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.49,0.51
0.51,0.49,0.53,0.5,0.5,0.45,0.5,0.5,0.5,0.49,0.53,0.48,0.49,0.52,0.45,0.46,0.49,0.61,0.51,0.5,0.54,0.5,0.28,0.5,0.5,0.54,0.49,0.5,0.55,0.5,0.49,0.53,0.5,0.51,0.52,0.49,0.49,0.51,0.49,0.5,0.5,0.47,0.51,0.5,0.51,0.5,0.5,0.5,0.46,0.51,0.51,0.51,0.55,0.54,0.5,0.57,0.5,0.5,0.5,0.3,0.62,0.43,0.51,0.51,0.28,0.5,0.51,0.53,0.5,0.51,0.5,0.53,0.49,0.54,0.5,0.49,0.46,0.51,0.55,0.5,0.49,0.49,0.4,0.51,0.56,0.47,0.55,0.52,0.51,0.5,0.5,0.46,0.51,0.5,0.5,0.54,0.5,0.5,0.5,0.55,0.5
0.6,0.5,0.58,0.44,0.51,0.5,0.5,0.64,0.5,0.5,0.61,0.52,0.52,0.5,0.5,0.5,0.64,0.52,0.5,0.5,0.6,0.5,0.36,0.5,0.49,0.65,0.5,0.5,0.55,0.49,0.47,0.61,0.49,0.58,0.64,0.51,0.5,0.5,0.49,0.5,0.52,0.49,0.58,0.5,0.5,0.36,0.49,0.5,0.44,0.5,0.5,0.5,0.65,0.67,0.68,0.62,0.49,0.5,0.49,0.37,0.41,0.51,0.59,0.4,0.58,0.5,0.5,0.73,0.5,0.65,0.5,0.63,0.54,0.67,0.54,0.56,0.5,0.5,0.52,0.53,0.5,0.68,0.56,0.56,0.66,0.67,0.35,0.66,0.44,0.5,0.49,0.49,0.5,0.7,0.5,0.74,0.6,0.5,0.5,0.59,0.37
0.53,0.51,0.55,0.51,0.5,0.51,0.5,0.45,0.62,0.5,0.57,0.5,0.5,0.68,0.5,0.49,0.5,0.55,0.49,0.5,0.48,0.5,0.5,0.35,0.51,0.6,0.51,0.46,0.43,0.5,0.5,0.58,0.5,0.61,0.6,0.52,0.5,0.53,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.51,0.52,0.5,0.49,0.5,0.51,0.51,0.73,0.62,0.49,0.57,0.49,0.51,0.49,0.5,0.74,0.6,0.56,0.41,0.38,0.65,0.61,0.64,0.5,0.64,0.5,0.64,0.68,0.69,0.5,0.38,0.5,0.5,0.66,0.5,0.49,0.49,0.68,0.62,0.71,0.63,0.31,0.56,0.5,0.5,0.5,0.51,0.49,0.62,0.5,0.68,0.56,0.5,0.5,0.49,0.5
0.49,0.5,0.5,0.5,0.5,0.49,0.5,0.49,0.49,0.49,0.5,0.5,0.49,0.54,0.5,0.5,0.5,0.53,0.49,0.5,0.5,0.5,0.49,0.51,0.51,0.5,0.51,0.51,0.5,0.5,0.51,0.49,0.5,0.5,0.51,0.5,0.51,0.5,0.51,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.51,0.5,0.49,0.5,0.51,0.51,0.5,0.5,0.5,0.51,0.55,0.51,0.53,0.51,0.5,0.49,0.5,0.5,0.5,0.5,0.51,0.49,0.51,0.5,0.5,0.5,0.5,0.51,0.57,0.5,0.49,0.5,0.52,0.5,0.59,0.51,0.47,0.51,0.5,0.51,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.49,0.5
0.48,0.5,0.46,0.5,0.5,0.52,0.51,0.52,0.47,0.49,0.5,0.5,0.5,0.5,0.49,0.51,0.49,0.53,0.49,0.5,0.5,0.5,0.39,0.46,0.5,0.44,0.5,0.49,0.53,0.49,0.51,0.52,0.5,0.5,0.5,0.47,0.5,0.52,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.39,0.5,0.5,0.5,0.5,0.49,0.5,0.49,0.5,0.49,0.55,0.5,0.51,0.49,0.5,0.55,0.44,0.57,0.5,0.54,0.5,0.5,0.6,0.5,0.51,0.5,0.56,0.54,0.54,0.51,0.49,0.5,0.49,0.45,0.5,0.49,0.5,0.54,0.49,0.63,0.61,0.46,0.43,0.5,0.49,0.5,0.5,0.49,0.5,0.5,0.5,0.46,0.49,0.51,0.53,0.51
0.52,0.51,0.48,0.51,0.5,0.5,0.5,0.5,0.49,0.49,0.53,0.5,0.5,0.54,0.5,0.5,0.51,0.5,0.5,0.49,0.46,0.51,0.51,0.5,0.51,0.54,0.51,0.5,0.52,0.51,0.49,0.52,0.5,0.51,0.51,0.53,0.5,0.5,0.51,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.54,0.5,0.5,0.5,0.5,0.5,0.49,0.51,0.5,0.55,0.51,0.51,0.51,0.5,0.5,0.54,0.5,0.5,0.49,0.54,0.5,0.5,0.52,0.51,0.49,0.5,0.55,0.5,0.5,0.5,0.5,0.55,0.51,0.49,0.5,0.59,0.5,0.49,0.5,0.5,0.54,0.54,0.51,0.53,0.54,0.5,0.5,0.53,0.5
0.53,0.47,0.68,0.49,0.5,0.59,0.27,0.61,0.5,0.51,0.53,0.49,0.5,0.49,0.5,0.5,0.51,0.49,0.18,0.51,0.63,0.5,0.5,0.5,0.46,0.6,0.49,0.5,0.34,0.49,0.58,0.59,0.54,0.5,0.61,0.38,0.5,0.61,0.5,0.5,0.5,0.5,0.58,0.5,0.49,0.5,0.43,0.5,0.5,0.5,0.49,0.51,0.5,0.49,0.5,0.52,0.51,0.51,0.49,0.51,0.42,0.47,0.5,0.5,0.51,0.5,0.5,0.66,0.5,0.66,0.5,0.57,0.46,0.7,0.51,0.5,0.49,0.44,0.7,0.51,0.49,0.5,0.5,0.53,0.68,0.51,0.5,0.6,0.5,0.5,0.51,0.5,0.5,0.53,0.49,0.55,0.7,0.48,0.49,0.59,0.5
0.52,0.51,0.52,0.5,0.49,0.52,0.43,0.52,0.51,0.5,0.52,0.5,0.49,0.51,0.49,0.5,0.5,0.53,0.5,0.51,0.5,0.5,0.5,0.49,0.43,0.5,0.49,0.5,0.46,0.5,0.51,0.5,0.51,0.52,0.5,0.51,0.5,0.5,0.5,0.49,0.51,0.58,0.47,0.5,0.49,0.5,0.56,0.51,0.5,0.51,0.5,0.5,0.55,0.49,0.5,0.54,0.51,0.5,0.5,0.5,0.53,0.55,0.51,0.5,0.55,0.5,0.49,0.5,0.5,0.48,0.5,0.54,0.47,0.54,0.5,0.5,0.58,0.58,0.53,0.5,0.55,0.5,0.51,0.55,0.55,0.53,0.49,0.46,0.5,0.5,0.5,0.57,0.51,0.51,0.5,0.54,0.5,0.5,0.51,0.61,0.5
0.52,0.5,0.5,0.5,0.5,0.54,0.49,0.49,0.49,0.5,0.52,0.5,0.5,0.51,0.5,0.49,0.5,0.5,0.5,0.5,0.54,0.49,0.51,0.49,0.49,0.58,0.5,0.49,0.55,0.49,0.5,0.5,0.5,0.52,0.51,0.51,0.5,0.52,0.49,0.5,0.51,0.51,0.5,0.51,0.49,0.5,0.51,0.5,0.49,0.51,0.5,0.5,0.5,0.49,0.49,0.51,0.51,0.5,0.49,0.5,0.5,0.55,0.5,0.5,0.54,0.5,0.5,0.55,0.51,0.55,0.5,0.54,0.4,0.54,0.51,0.49,0.57,0.5,0.53,0.49,0.5,0.5,0.51,0.54,0.5,0.49,0.5,0.55,0.51,0.5,0.5,0.51,0.5,0.54,0.51,0.52,0.54,0.5,0.49,0.55,0.5
0.56,0.5,0.55,0.53,0.5,0.51,0.5,0.55,0.5,0.5,0.53,0.49,0.5,0.53,0.51,0.56,0.5,0.55,0.5,0.5,0.54,0.5,0.32,0.5,0.5,0.68,0.49,0.5,0.65,0.5,0.5,0.57,0.49,0.54,0.56,0.51,0.52,0.56,0.5,0.5,0.5,0.49,0.52,0.5,0.5,0.5,0.51,0.49,0.65,0.5,0.5,0.5,0.6,0.57,0.51,0.5,0.5,0.59,0.6,0.5,0.53,0.59,0.58,0.5,0.49,0.49,0.4,0.61,0.5,0.51,0.5,0.63,0.63,0.6,0.5,0.5,0.5,0.49,0.56,0.5,0.49,0.5,0.59,0.5,0.58,0.6,0.49,0.58,0.49,0.5,0.49,0.5,0.5,0.66,0.51,0.63,0.5,0.5,0.5,0.64,0.5
0.52,0.61,0.55,0.49,0.5,0.51,0.5,0.55,0.5,0.5,0.53,0.5,0.57,0.59,0.54,0.56,0.5,0.66,0.5,0.4,0.52,0.5,0.22,0.5,0.62,0.59,0.4,0.41,0.6,0.51,0.49,0.53,0.54,0.52,0.52,0.48,0.45,0.52,0.51,0.5,0.5,0.46,0.52,0.46,0.57,0.51,0.55,0.5,0.48,0.5,0.59,0.5,0.58,0.62,0.72,0.6,0.5,0.53,0.5,0.61,0.64,0.61,0.68,0.5,0.55,0.54,0.53,0.54,0.5,0.53,0.51,0.54,0.58,0.5,0.5,0.51,0.6,0.48,0.55,0.5,0.54,0.72,0.58,0.61,0.61,0.55,0.5,0.62,0.49,0.5,0.42,0.5,0.5,0.58,0.5,0.57,0.56,0.51,0.41,0.54,0.35
0.58,0.53,0.52,0.54,0.5,0.52,0.5,0.56,0.49,0.5,0.57,0.5,0.5,0.54,0.56,0.51,0.51,0.55,0.51,0.53,0.62,0.49,0.4,0.5,0.5,0.65,0.5,0.54,0.5,0.5,0.5,0.57,0.52,0.58,0.59,0.51,0.53,0.56,0.51,0.5,0.52,0.5,0.54,0.52,0.5,0.5,0.5,0.51,0.58,0.51,0.5,0.5,0.68,0.59,0.5,0.49,0.58,0.58,0.35,0.57,0.63,0.43,0.6,0.49,0.61,0.5,0.5,0.61,0.51,0.45,0.5,0.66,0.6,0.56,0.53,0.5,0.5,0.5,0.59,0.5,0.49,0.5,0.5,0.58,0.6,0.64,0.5,0.56,0.49,0.5,0.5,0.5,0.5,0.54,0.5,0.61,0.57,0.51,0.51,0.61,0.46
0.54,0.61,0.55,0.5,0.5,0.57,0.51,0.53,0.5,0.52,0.55,0.51,0.49,0.62,0.61,0.62,0.51,0.51,0.51,0.51,0.67,0.5,0.21,0.49,0.54,0.67,0.58,0.6,0.61,0.51,0.5,0.53,0.51,0.56,0.51,0.55,0.47,0.53,0.49,0.5,0.5,0.56,0.52,0.5,0.59,0.49,0.5,0.5,0.51,0.5,0.5,0.49,0.63,0.71,0.69,0.6,0.54,0.7,0.5,0.55,0.61,0.56,0.58,0.5,0.62,0.51,0.6,0.54,0.5,0.6,0.51,0.57,0.6,0.58,0.5,0.5,0.62,0.54,0.62,0.51,0.5,0.65,0.62,0.66,0.73,0.59,0.48,0.6,0.5,0.51,0.57,0.62,0.5,0.57,0.5,0.62,0.58,0.51,0.5,0.56,0.59
0.54,0.64,0.57,0.52,0.5,0.51,0.5,0.58,0.5,0.5,0.56,0.52,0.59,0.56,0.53,0.44,0.5,0.52,0.5,0.45,0.58,0.5,0.29,0.49,0.36,0.7,0.37,0.58,0.74,0.58,0.5,0.56,0.54,0.6,0.56,0.52,0.48,0.59,0.5,0.49,0.53,0.52,0.59,0.5,0.5,0.5,0.48,0.51,0.58,0.5,0.5,0.45,0.68,0.59,0.62,0.57,0.57,0.72,0.38,0.63,0.65,0.56,0.62,0.51,0.55,0.51,0.41,0.61,0.5,0.61,0.5,0.71,0.49,0.58,0.54,0.49,0.45,0.36,0.49,0.61,0.51,0.61,0.52,0.55,0.64,0.51,0.51,0.69,0.51,0.49,0.57,0.5,0.5,0.63,0.51,0.58,0.5,0.5,0.5,0.52,0.54
0.49,0.5,0.5,0.51,0.5,0.5,0.49,0.5,0.51,0.5,0.49,0.49,0.5,0.48,0.5,0.5,0.48,0.51,0.5,0.5,0.49,0.49,0.5,0.49,0.45,0.48,0.5,0.5,0.38,0.5,0.51,0.5,0.5,0.51,0.51,0.49,0.5,0.5,0.5,0.49,0.51,0.5,0.49,0.5,0.51,0.49,0.45,0.5,0.51,0.5,0.51,0.5,0.5,0.49,0.51,0.5,0.51,0.5,0.5,0.5,0.5,0.37,0.45,0.51,0.5,0.44,0.51,0.5,0.5,0.49,0.5,0.49,0.49,0.5,0.5,0.51,0.51,0.5,0.5,0.5,0.5,0.51,0.5,0.39,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.49,0.45,0.51
0.5,0.5,0.52,0.5,0.49,0.49,0.51,0.49,0.5,0.5,0.5,0.52,0.5,0.48,0.5,0.5,0.5,0.51,0.51,0.5,0.54,0.41,0.5,0.5,0.51,0.49,0.51,0.49,0.49,0.51,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.51,0.5,0.49,0.49,0.5,0.54,0.5,0.49,0.5,0.5,0.51,0.51,0.5,0.51,0.55,0.51,0.5,0.51,0.51,0.5,0.42,0.54,0.49,0.5,0.49,0.49,0.49,0.49,0.55,0.5,0.5,0.51,0.49,0.5,0.5,0.51,0.49,0.58,0.49,0.5,0.5,0.5,0.54,0.53,0.5,0.51,0.5,0.5,0.51,0.49,0.5,0.49,0.5,0.49,0.5,0.5,0.5,0.5,0.53,0.5
0.49,0.49,0.51,0.5,0.51,0.52,0.49,0.49,0.5,0.5,0.54,0.49,0.5,0.49,0.51,0.5,0.5,0.44,0.49,0.51,0.46,0.5,0.5,0.5,0.5,0.63,0.5,0.5,0.55,0.5,0.51,0.53,0.5,0.51,0.53,0.4,0.5,0.53,0.5,0.5,0.5,0.42,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.54,0.51,0.51,0.62,0.49,0.5,0.51,0.41,0.5,0.57,0.49,0.49,0.19,0.5,0.5,0.61,0.5,0.52,0.51,0.55,0.36,0.5,0.49,0.5,0.5,0.49,0.49,0.5,0.5,0.5,0.5,0.5,0.54,0.55,0.51,0.54,0.5,0.49,0.51,0.5,0.5,0.54,0.51,0.53,0.5,0.5,0.5,0.54,0.5
0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.51,0.51,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.49,0.49,0.5,0.56,0.5,0.51,0.52,0.5,0.5,0.5,0.5,0.51,0.52,0.51,0.5,0.5,0.49,0.5,0.5,0.5,0.49,0.49,0.5,0.51,0.5,0.51,0.5,0.5,0.49,0.5,0.5,0.51,0.5,0.5,0.5,0.5,0.45,0.49,0.5,0.5,0.5,0.5,0.51,0.51,0.5,0.49,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.49,0.49,0.49,0.5,0.5,0.54,0.5,0.5,0.5,0.55,0.5,0.51,0.5,0.49,0.5,0.5,0.5,0.5,0.54,0.49,0.51,0.5,0.5
0.51,0.5,0.52,0.5,0.5,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.49,0.5,0.5,0.51,0.54,0.51,0.51,0.5,0.51,0.5,0.5,0.49,0.49,0.51,0.51,0.51,0.54,0.49,0.51,0.5,0.49,0.5,0.53,0.5,0.52,0.5,0.5,0.5,0.5,0.52,0.5,0.49,0.51,0.49,0.65,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.49,0.5,0.5,0.5,0.55,0.5,0.49,0.54,0.5,0.51,0.54,0.5,0.5,0.5,0.5,0.45,0.51,0.5,0.49,0.51,0.51,0.53,0.51,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.55,0.5,0.55,0.5,0.5,0.5,0.58,0.49
0.55,0.5,0.68,0.5,0.51,0.54,0.49,0.52,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.58,0.51,0.49,0.54,0.5,0.5,0.5,0.5,0.66,0.49,0.49,0.29,0.46,0.49,0.51,0.5,0.54,0.51,0.46,0.5,0.54,0.5,0.5,0.5,0.52,0.54,0.5,0.5,0.5,0.5,0.49,0.51,0.5,0.51,0.51,0.65,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.38,0.5,0.5,0.46,0.49,0.5,0.53,0.51,0.54,0.5,0.58,0.47,0.63,0.51,0.5,0.51,0.5,0.6,0.49,0.51,0.5,0.51,0.53,0.55,0.58,0.5,0.59,0.49,0.5,0.5,0.5,0.51,0.54,0.49,0.53,0.6,0.5,0.51,0.62,0.5
0.44,0.5,0.5,0.5,0.49,0.48,0.5,0.5,0.51,0.5,0.45,0.5,0.51,0.51,0.5,0.5,0.5,0.42,0.5,0.49,0.51,0.49,0.51,0.49,0.5,0.5,0.5,0.5,0.51,0.51,0.5,0.5,0.5,0.49,0.5,0.46,0.51,0.5,0.49,0.5,0.51,0.5,0.5,0.51,0.5,0.48,0.5,0.5,0.5,0.5,0.49,0.51,0.49,0.49,0.5,0.46,0.5,0.49,0.5,0.5,0.5,0.42,0.5,0.49,0.29,0.5,0.49,0.46,0.5,0.5,0.5,0.46,0.5,0.46,0.5,0.5,0.51,0.49,0.51,0.5,0.5,0.5,0.5,0.48,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.55,0.5
0.52,0.49,0.52,0.5,0.49,0.54,0.5,0.54,0.49,0.5,0.55,0.51,0.49,0.5,0.5,0.5,0.49,0.55,0.5,0.5,0.59,0.5,0.45,0.5,0.5,0.54,0.5,0.49,0.61,0.5,0.5,0.53,0.49,0.54,0.5,0.53,0.49,0.49,0.5,0.5,0.5,0.46,0.54,0.5,0.5,0.5,0.5,0.49,0.5,0.5,0.5,0.51,0.61,0.5,0.5,0.68,0.49,0.5,0.49,0.38,0.48,0.51,0.5,0.5,0.24,0.5,0.49,0.5,0.5,0.61,0.5,0.55,0.61,0.5,0.49,0.51,0.5,0.5,0.6,0.5,0.45,0.49,0.5,0.57,0.5,0.59,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.44,0.49,0.54,0.53,0.5,0.5,0.5,0.5
0.48,0.5,0.52,0.5,0.5,0.53,0.5,0.51,0.49,0.51,0.45,0.5,0.49,0.5,0.5,0.51,0.49,0.5,0.5,0.5,0.5,0.51,0.49,0.5,0.45,0.5,0.5,0.5,0.49,0.38,0.49,0.52,0.48,0.55,0.49,0.48,0.51,0.51,0.5,0.48,0.5,0.5,0.54,0.5,0.5,0.5,0.51,0.42,0.5,0.5,0.5,0.5,0.63,0.5,0.5,0.55,0.51,0.5,0.5,0.51,0.5,0.54,0.5,0.5,0.33,0.5,0.5,0.54,0.49,0.54,0.51,0.45,0.46,0.38,0.5,0.49,0.51,0.45,0.49,0.5,0.5,0.5,0.5,0.55,0.5,0.48,0.5,0.49,0.5,0.49,0.49,0.5,0.5,0.56,0.5,0.54,0.54,0.49,0.49,0.58,0.5
0.53,0.5,0.53,0.5,0.49,0.52,0.5,0.53,0.51,0.5,0.51,0.51,0.5,0.5,0.5,0.5,0.5,0.49,0.49,0.5,0.58,0.51,0.5,0.51,0.45,0.51,0.5,0.5,0.58,0.5,0.51,0.51,0.51,0.52,0.54,0.51,0.51,0.52,0.49,0.51,0.5,0.49,0.51,0.51,0.5,0.5,0.51,0.68,0.51,0.5,0.49,0.5,0.55,0.5,0.5,0.54,0.5,0.5,0.51,0.5,0.54,0.55,0.49,0.5,0.57,0.5,0.5,0.55,0.5,0.59,0.5,0.54,0.54,0.61,0.5,0.5,0.51,0.49,0.54,0.57,0.5,0.5,0.5,0.62,0.49,0.63,0.5,0.59,0.49,0.5,0.51,0.51,0.5,0.58,0.5,0.55,0.59,0.5,0.49,0.54,0.5
0.52,0.5,0.46,0.5,0.49,0.54,0.5,0.5,0.5,0.5,0.58,0.5,0.49,0.51,0.51,0.5,0.5,0.55,0.5,0.51,0.51,0.5,0.5,0.5,0.5,0.56,0.51,0.5,0.63,0.5,0.5,0.51,0.5,0.52,0.52,0.5,0.49,0.54,0.5,0.5,0.5,0.49,0.5,0.51,0.5,0.5,0.5,0.5,0.5,0.49,0.51,0.5,0.56,0.49,0.51,0.5,0.5,0.51,0.51,0.5,0.51,0.55,0.5,0.5,0.31,0.51,0.51,0.55,0.51,0.54,0.5,0.61,0.57,0.42,0.49,0.49,0.5,0.5,0.51,0.51,0.5,0.49,0.5,0.31,0.5,0.46,0.51,0.54,0.5,0.5,0.5,0.51,0.49,0.57,0.49,0.59,0.5,0.51,0.5,0.54,0.5
0.53,0.5,0.52,0.5,0.5,0.51,0.5,0.53,0.51,0.5,0.52,0.5,0.51,0.52,0.59,0.51,0.5,0.62,0.53,0.51,0.54,0.5,0.46,0.5,0.49,0.54,0.55,0.5,0.52,0.5,0.51,0.52,0.5,0.48,0.52,0.53,0.5,0.51,0.5,0.5,0.5,0.57,0.52,0.51,0.51,0.49,0.54,0.49,0.5,0.51,0.49,0.55,0.43,0.59,0.56,0.55,0.58,0.49,0.5,0.54,0.59,0.44,0.58,0.51,0.53,0.5,0.5,0.5,0.51,0.53,0.49,0.53,0.31,0.54,0.49,0.51,0.28,0.51,0.52,0.54,0.5,0.55,0.57,0.56,0.53,0.55,0.5,0.54,0.5,0.5,0.5,0.5,0.49,0.56,0.5,0.5,0.54,0.5,0.49,0.51,0.49
0.53,0.49,0.5,0.5,0.5,0.5,0.52,0.5,0.51,0.51,0.52,0.49,0.51,0.5,0.54,0.49,0.5,0.55,0.54,0.5,0.55,0.5,0.49,0.49,0.59,0.55,0.5,0.49,0.5,0.55,0.5,0.5,0.5,0.54,0.51,0.5,0.5,0.52,0.51,0.5,0.5,0.56,0.51,0.5,0.5,0.5,0.59,0.5,0.5,0.5,0.5,0.49,0.63,0.44,0.43,0.5,0.56,0.5,0.49,0.55,0.63,0.55,0.53,0.5,0.5,0.74,0.49,0.67,0.48,0.5,0.5,0.54,0.49,0.6,0.5,0.52,0.35,0.51,0.66,0.5,0.5,0.44,0.31,0.5,0.59,0.54,0.5,0.54,0.5,0.51,0.5,0.48,0.51,0.57,0.5,0.53,0.49,0.5,0.5,0.54,0.49
0.6,0.5,0.6,0.5,0.41,0.67,0.45,0.55,0.51,0.51,0.66,0.56,0.56,0.51,0.55,0.5,0.51,0.61,0.39,0.5,0.63,0.5,0.49,0.49,0.59,0.81,0.49,0.51,0.63,0.5,0.5,0.68,0.49,0.6,0.66,0.54,0.5,0.58,0.49,0.5,0.5,0.69,0.61,0.5,0.5,0.5,0.63,0.5,0.5,0.14,0.5,0.5,0.55,0.49,0.49,0.63,0.62,0.5,0.49,0.5,0.51,0.57,0.55,0.49,0.5,0.41,0.53,0.69,0.5,0.57,0.5,0.62,0.51,0.5,0.5,0.5,0.57,0.54,0.5,0.51,0.59,0.5,0.5,0.58,0.6,0.6,0.5,0.51,0.59,0.6,0.5,0.49,0.5,0.68,0.49,0.71,0.62,0.5,0.5,0.69,0.5
