student,exercise
2029,"[3, 5, 6, 7, 9, 10, 12, 15, 18]"
2030,"[6, 7, 10, 11, 15, 16, 20]"
2031,"[3, 10, 15, 16, 18, 19, 20]"
2032,"[1, 6, 7, 8, 12, 14, 16, 17, 19, 20]"
2033,[12]
2034,"[1, 3, 5, 9, 10, 15, 16, 20]"
2035,"[16, 11, 20, 15]"
2036,"[1, 6, 8, 11, 12, 14, 17, 19]"
2037,"[1, 5, 6, 8, 12, 15, 16, 18, 19, 20]"
2038,"[16, 1, 5, 8]"
2039,"[4, 5, 6, 7, 8, 12, 16, 18, 19, 20]"
2040,"[1, 5, 6, 8, 12, 15, 16, 19, 20]"
2041,"[1, 3, 8, 11, 12, 13, 18]"
2042,"[8, 9, 11, 15, 16, 18]"
2043,"[6, 7, 8, 11, 12, 15, 16, 18, 19, 20]"
2044,"[1, 2, 5, 15, 16, 17, 18, 20]"
2045,"[8, 11, 12, 13, 18, 20]"
2046,"[1, 7, 12, 16, 20]"
2047,"[11, 12]"
2048,"[16, 18, 11, 5]"
2049,[5]
2050,"[3, 4, 5, 12, 15, 20]"
2051,"[1, 5, 6, 8, 11, 12, 16, 18, 19, 20]"
2052,"[2, 6, 15, 16, 20]"
2053,"[7, 8, 12, 16, 18, 20]"
2054,"[3, 6, 7, 8, 12]"
2055,"[16, 11, 12]"
2056,"[1, 5, 6, 8, 11, 12, 16, 18, 19, 20]"
2057,"[3, 6, 7, 8, 11, 12, 13, 15, 18, 19]"
2058,"[3, 10, 11, 13, 15, 18, 20]"
2059,"[8, 18, 3, 5]"
2060,"[2, 3, 13, 15, 16, 18, 19]"
2061,"[5, 6, 8, 9, 11, 12, 13, 18, 20]"
2062,"[2, 8, 12, 16, 18]"
2063,"[8, 18, 4]"
2064,"[3, 4, 5, 8, 9, 12, 15, 16, 20]"
2065,"[1, 6, 8, 10, 11, 12, 15, 16, 18, 19]"
2066,"[3, 6, 8, 10, 11, 12, 15, 16, 20]"
2067,"[6, 7, 10, 12, 15, 16, 18]"
2068,"[1, 4, 5, 8, 14, 16, 18, 20]"
2069,[10]
2070,"[1, 8, 11, 15, 16, 18, 20]"
2071,"[1, 3, 4, 5, 6, 8, 12, 18, 19]"
2072,"[2, 3, 6, 7, 8, 11, 12, 15, 18, 19]"
2073,"[6, 7, 8, 12, 18]"
2074,"[4, 8, 10, 11, 15, 18]"
2075,"[1, 8, 9, 11, 16, 18, 19, 20]"
2076,"[1, 6, 8, 12, 18, 19]"
2077,"[8, 10, 15, 16, 18, 20]"
2078,"[8, 18, 6, 7]"
2079,"[5, 8, 11, 13, 20]"
2080,"[2, 3, 5, 7, 15, 16, 18, 20]"
2081,"[8, 9, 10, 12, 15, 16, 18]"
2082,"[1, 12, 15, 16, 18, 19, 20]"
2083,"[1, 5, 9, 11, 16, 18, 19]"
2084,"[6, 7, 8, 9, 11, 12, 15, 18]"
2085,"[5, 12, 16, 18, 20]"
2086,"[1, 8, 15, 16, 18, 20]"
2087,"[1, 5, 6, 8, 11, 12, 16, 20]"
2088,"[1, 6, 7, 11, 13, 14, 17, 19]"
2089,"[1, 4, 5, 6, 7, 12, 15, 16]"
2090,"[1, 6, 11, 12, 20]"
2091,"[1, 10, 16, 17, 18, 20]"
2092,"[1, 4, 5, 8, 11, 15, 16, 18, 19, 20]"
2093,"[3, 8, 11, 13, 15, 16, 20]"
2094,"[4, 10, 11, 15, 16, 20]"
2095,"[2, 6, 7, 8, 12, 16, 18, 19]"
2096,"[1, 6, 7, 8, 12, 15, 19, 20]"
2097,"[2, 10, 11, 13, 18, 20]"
2098,"[2, 8, 14, 15, 16, 17, 18, 20]"
2099,"[8, 10, 11, 13, 15, 18, 20]"
2100,"[1, 5, 8, 9, 11, 12, 16, 18, 20]"
2101,"[1, 8, 13, 17, 19, 20]"
2102,"[17, 14, 15]"
2103,"[6, 7, 8, 11, 12, 13, 15, 16, 19, 20]"
2104,"[16, 12]"
2105,"[1, 10, 11, 13, 15, 18, 20]"
2106,"[1, 8, 10, 15, 16, 17, 18, 19, 20]"
2107,"[6, 8, 10, 11, 20]"
2108,"[1, 12, 13, 19, 20]"
2109,"[6, 8, 10, 12, 15, 19, 20]"
2110,"[1, 8, 10, 11, 13, 15, 16, 19, 20]"
2111,"[1, 5, 8, 10, 11, 15, 20]"
2112,"[1, 4, 5, 8, 10, 15, 16, 18, 19, 20]"
2113,"[1, 5, 8, 10, 14, 15, 16, 17, 18, 20]"
2114,"[1, 6, 12, 14, 15, 19]"
2115,"[1, 8, 10, 11, 13, 15, 16, 18, 19, 20]"
2116,"[1, 6, 7, 12, 14, 15, 16, 17, 18, 20]"
2117,"[1, 5, 8, 12, 16, 18]"
2118,"[8, 10, 11, 13, 16, 19]"
2119,"[1, 5, 6, 8, 12, 15, 18]"
2120,"[7, 10, 11, 15, 16]"
2121,"[6, 7, 8, 11, 13, 15, 19]"
2122,"[4, 5, 14, 17, 20]"
2123,"[1, 5, 7, 10, 11, 13, 15, 18, 20]"
2124,"[1, 6, 7, 10, 12, 15, 16, 18, 20]"
2125,"[16, 18, 5]"
2126,"[1, 6, 8, 11, 12, 15, 16, 18, 19, 20]"
2127,"[5, 8, 11, 13, 15, 16, 18, 20]"
2128,"[1, 6, 7, 8, 11, 12, 13, 15, 19]"
2129,"[6, 7, 10, 12, 15, 16, 18, 19, 20]"
2130,"[3, 5, 8, 10, 11, 15, 16, 18, 20]"
2131,"[6, 12, 13, 15, 19, 20]"
2132,"[3, 6, 7, 8, 11, 12, 15, 16, 19, 20]"
2133,"[1, 6, 12, 16, 19]"
2134,"[3, 8, 11, 15, 16, 20]"
2135,"[3, 8, 10, 11, 13, 15, 16, 18, 19, 20]"
2136,"[18, 19, 5, 15]"
2137,"[8, 14, 15, 16, 17, 20]"
2138,"[4, 5, 8, 9, 11, 13, 15, 16]"
2139,"[6, 8, 11, 12, 16, 18, 19, 20]"
2140,"[6, 8, 11, 13, 16, 18, 19, 20]"
2141,"[3, 5, 6, 8, 11, 12, 18]"
2142,"[1, 8, 12, 14, 15, 16, 17, 18]"
2143,"[1, 4, 5, 8, 10, 15, 16, 19, 20]"
2144,"[7, 8, 16, 18, 20]"
2145,"[1, 8, 11, 12, 14, 16, 17, 18, 19, 20]"
2146,"[4, 5, 6, 11, 12, 15, 16, 20]"
2147,"[1, 8, 10, 14, 15, 16, 17, 19, 20]"
2148,"[1, 5, 8, 11, 13, 15, 16]"
2149,"[1, 6, 7, 8, 12, 15, 16, 18, 19, 20]"
2150,"[1, 4, 8, 11, 13, 15, 16, 18]"
2151,"[1, 5, 8, 13, 16, 18, 19, 20]"
2152,"[16, 17, 20, 14]"
2153,"[16, 8, 20]"
2154,"[8, 12, 13, 15, 18, 19, 20]"
2155,"[1, 10, 14, 15]"
2156,"[1, 3, 8, 10, 11, 15, 16, 18, 19, 20]"
2157,"[10, 14, 15, 17, 18, 19]"
2158,"[1, 5, 6, 8, 10, 12, 15, 16, 18]"
2159,"[4, 5, 6, 8, 12, 16, 18, 19, 20]"
2160,"[1, 8, 10, 15, 16, 18, 20]"
2161,"[1, 6, 10, 12, 15, 16, 19, 20]"
2162,"[2, 6, 8, 11, 13, 15, 16, 18, 19, 20]"
2163,"[6, 8, 10, 12, 13, 15, 19, 20]"
2164,"[1, 3, 8, 10, 11, 15, 16, 18, 20]"
2165,"[1, 4, 5, 8, 10, 15, 16, 18]"
2166,[20]
2167,"[1, 6, 10, 12, 13, 16, 18, 20]"
2168,"[1, 8, 10, 11, 15, 18]"
2169,"[1, 6, 12, 15, 16, 17, 18]"
2170,"[4, 8, 15, 16, 20]"
2171,"[1, 5, 8, 12, 15, 16, 18, 19]"
2172,"[1, 2, 6, 8, 11, 12, 15, 16, 18, 20]"
2173,"[3, 4, 5, 9, 10, 15, 16, 18, 20]"
2174,"[1, 2, 11, 15, 16, 17, 18]"
2175,"[1, 2, 5, 8, 9, 11, 12, 18]"
2176,"[3, 8, 10, 11, 13, 18, 19, 20]"
2177,"[1, 11, 15, 16, 19]"
2178,"[6, 7, 8, 11, 12, 16, 18, 19, 20]"
2179,"[8, 18, 3]"
2180,"[16, 18, 3, 20]"
2181,"[3, 6, 7, 8, 12, 15, 16, 18]"
2182,"[1, 4, 5, 8, 10, 11, 15, 16, 18, 20]"
2183,"[2, 6, 8, 10, 12, 15, 18, 19]"
2184,"[1, 4, 5, 9, 11, 13, 15, 16, 18]"
2185,"[16, 9, 11]"
2186,"[4, 5, 18, 19, 20]"
2187,"[19, 3, 11]"
2188,"[1, 3, 4, 5, 8, 10, 15, 16, 18, 20]"
2189,"[1, 2, 11, 5]"
2190,[20]
2191,"[1, 2, 5, 6, 8, 11, 12, 13, 19]"
2192,"[8, 11, 13, 14, 16, 17, 18, 20]"
2193,"[1, 2, 8, 11, 13, 14, 16, 17, 18, 20]"
2194,"[1, 8, 10, 14, 15, 16, 17, 18, 19, 20]"
2195,"[1, 4, 8, 9, 10, 15, 18, 20]"
2196,"[8, 11, 12, 13, 15, 16, 18, 19, 20]"
2197,"[1, 8, 9, 10, 11, 13, 16]"
2198,"[1, 3, 5, 8, 10, 11, 18]"
2199,"[5, 11, 12, 13, 18, 20]"
2200,"[1, 5, 11, 13, 18, 19, 20]"
2201,"[1, 8, 11, 13, 15, 16, 18, 20]"
2202,"[1, 3, 4, 5, 11, 13, 16, 18]"
2203,"[4, 5, 8, 15, 16, 18, 20]"
2204,"[1, 8, 14, 17, 18, 19]"
2205,"[3, 6, 8, 10, 11, 12, 15, 16, 19, 20]"
2206,"[3, 1, 18, 19]"
2207,"[1, 8, 11, 12, 18, 19, 20]"
2208,"[1, 6, 8, 11, 12, 15, 16, 18, 19, 20]"
2209,"[8, 11, 14, 15, 16, 17, 18, 20]"
2210,"[4, 5, 8, 10, 16, 20]"
2211,"[1, 3, 10, 11, 16, 18, 20]"
2212,"[3, 12, 13, 15]"
2213,"[1, 3, 6]"
2214,"[10, 11, 16, 19, 20]"
2215,"[16, 10, 18, 15]"
2216,"[10, 15, 16, 18, 19]"
2217,"[4, 5, 10, 14, 15, 16, 17, 18, 20]"
2218,"[4, 11, 16, 17, 20]"
2219,"[1, 3, 10, 14, 15, 16, 17, 20]"
2220,"[1, 9, 15, 16, 20]"
2221,"[1, 11, 14, 15, 16, 17, 18, 20]"
2222,"[1, 8, 13, 15, 16, 17, 18]"
2223,"[1, 8, 9, 16, 18, 20]"
2224,"[6, 7, 8, 12, 17]"
2225,"[1, 8, 17, 18, 19, 20]"
2226,"[5, 6, 8, 10, 12, 15, 18, 20]"
2227,"[1, 3, 5, 9, 10, 11, 15, 16, 18, 20]"
2228,"[3, 5, 8, 9, 10, 15, 16, 20]"
2229,"[8, 1, 3, 5]"
2230,"[2, 6, 8, 9, 15, 16, 18, 19, 20]"
2231,"[1, 8, 12, 14, 16, 18]"
2232,"[1, 6, 7, 8, 10, 12, 15, 16, 19, 20]"
2233,"[1, 4, 5, 8, 14, 15, 16, 17, 18, 20]"
2234,"[4, 5, 6, 8, 11, 12, 15, 16, 18, 20]"
2235,"[3, 4, 5, 8, 10, 18, 20]"
2236,"[3, 4, 5, 8, 9, 10, 15, 16, 20]"
2237,"[1, 5, 9, 15, 18, 20]"
2238,"[3, 6, 8, 10, 12, 15, 16, 18, 20]"
2239,"[8, 10, 16, 18, 20]"
2240,"[1, 3, 4, 5, 8, 10, 15, 16, 18, 20]"
2241,"[4, 5, 15, 16, 18, 20]"
2242,"[1, 5, 8, 10, 12, 15, 16, 18, 20]"
2243,"[3, 5, 8, 10, 12, 15, 16, 18, 19, 20]"
2244,"[5, 10, 12, 13, 18]"
2245,"[1, 3, 5, 15, 16, 20]"
2246,"[5, 6, 8, 10, 15, 20]"
2247,"[3, 4, 5, 8, 9, 10, 11, 15, 18, 20]"
2248,"[16, 12, 20, 15]"
2249,"[1, 5, 6, 8, 12, 16, 18, 20]"
2250,"[1, 6, 7, 11, 15, 18]"
2251,"[1, 3, 5, 8, 9, 10, 11, 15, 16, 18]"
2252,"[3, 7, 12, 16, 18]"
2253,"[4, 5, 7, 8, 12, 15, 18]"
2254,"[1, 3, 4, 5, 8, 10, 15, 16, 18, 20]"
2255,"[16, 18, 10, 20]"
2256,[1]
2257,"[8, 19, 12]"
2258,"[16, 5, 6]"
2259,"[1, 3, 4, 5, 11, 15, 16, 18, 20]"
2260,"[3, 5, 6, 8, 10, 12, 16, 18]"
2261,"[1, 3, 9, 13, 14, 15, 16, 18, 20]"
2262,"[1, 6, 8, 10, 11, 13, 14, 19]"
2263,"[1, 3, 8, 10, 13, 15, 16, 20]"
2264,"[8, 11, 15, 16, 18]"
2265,"[1, 6, 11, 14, 19]"
2266,"[6, 7, 8, 12, 14, 17, 20]"
2267,"[6, 7, 8, 12, 14, 16, 17, 19, 20]"
2268,"[19, 12, 5, 15]"
2269,"[1, 8, 10, 11, 13, 16, 20]"
2270,"[3, 5, 6, 8, 9, 12, 15, 16, 18]"
2271,"[2, 6, 8, 12, 15, 16, 18, 20]"
2272,"[6, 9, 10, 11, 12, 13, 15, 18]"
2273,"[10, 12, 15, 16, 20]"
2274,"[5, 8, 12, 19, 20]"
2275,"[4, 5, 6, 8, 9, 12, 18, 20]"
2276,"[16, 1]"
2277,"[6, 8, 11, 15, 18, 20]"
2278,"[5, 7, 14, 17, 18]"
2279,"[3, 5, 9, 10, 15, 16, 18]"
2280,"[6, 7, 8, 9, 11, 12, 13, 16, 19, 20]"
2281,"[5, 6, 10, 18, 20]"
2282,"[6, 7, 8, 10, 12, 15, 16, 18, 19, 20]"
2283,"[1, 5, 8, 10, 11, 15, 16]"
2284,"[5, 6, 8, 12, 13, 18]"
2285,"[2, 6, 8, 11, 12, 15, 16, 19, 20]"
2286,"[4, 5, 6, 8, 9, 11, 16, 18, 20]"
2287,"[3, 8, 12, 15, 16, 18, 20]"
2288,"[1, 3, 5, 8, 10, 14, 15, 20]"
2289,"[8, 11, 13, 16, 19, 20]"
2290,"[3, 5, 10, 11, 15, 18, 20]"
2291,"[16, 18, 11]"
2292,"[16, 10, 12]"
2293,"[3, 5, 6, 8, 10, 12, 15, 16, 18, 20]"
2294,"[9, 3, 12, 7]"
2295,"[1, 3, 4, 5, 8, 16, 18, 20]"
2296,"[3, 18, 10, 15]"
2297,"[1, 3, 7, 8, 11, 18, 20]"
2298,"[1, 3, 8, 11, 12, 13, 16, 18, 20]"
2299,"[1, 3, 6, 7, 8, 11, 12, 14, 17, 18]"
2300,"[1, 3, 6, 8, 11, 12, 13, 15, 18, 19]"
2301,"[3, 6, 7, 10, 12, 15, 16, 18]"
2302,"[6, 8, 12, 16, 19]"
2303,"[1, 3, 4, 5, 8, 9, 15, 16, 18, 20]"
2304,"[1, 5, 6, 7, 8, 12, 15, 16, 18, 20]"
2305,"[3, 6, 7, 8, 10, 12, 15]"
2306,"[1, 3, 4, 5, 10, 11, 15, 16, 18, 20]"
2307,"[1, 3, 6, 10, 11, 12, 13, 15, 18]"
2308,"[5, 6, 7, 8, 9, 11, 12, 18, 20]"
2309,"[3, 6, 8, 10, 12, 15, 16, 18, 20]"
2310,"[3, 5, 16, 18, 20]"
2311,"[1, 3, 11, 12, 17]"
2312,"[3, 5, 6, 8, 12, 15, 16, 18]"
2313,"[5, 7]"
2314,"[7, 8, 11, 12, 18]"
2315,"[8, 12, 13, 15, 16, 19, 20]"
2316,"[8, 11, 12, 13, 15, 18, 20]"
2317,"[2, 15, 18, 19, 20]"
2318,"[1, 3, 5, 8, 10, 11, 15, 16, 18, 20]"
2319,"[1, 3, 8, 10, 11, 13, 15, 16, 18, 20]"
2320,"[1, 4, 5, 8, 11, 19, 20]"
2321,"[1, 5, 11, 13, 15, 18, 20]"
2322,"[3, 4, 5, 6, 7, 8, 9, 11, 12, 18]"
2323,"[3, 5, 8, 11, 13, 15, 18, 19]"
2324,"[3, 6, 8, 11, 12, 15, 18, 19, 20]"
2325,"[1, 3, 8, 11, 12, 13, 18, 19]"
2326,"[1, 5, 8, 9, 10, 15, 16, 18]"
2327,"[1, 3, 8, 11, 12, 15, 18, 20]"
2328,"[1, 3, 4, 5, 8, 9, 16, 18, 20]"
2329,"[3, 4, 6, 7, 12, 18]"
2330,"[3, 6, 7]"
2331,"[4, 5, 8, 14, 15, 16, 18, 20]"
2332,"[5, 6, 8, 9, 12, 15, 16, 19, 20]"
2333,"[1, 4, 14, 16, 18, 19, 20]"
2334,"[1, 5, 9, 10, 15, 16, 18, 20]"
2335,"[6, 8, 11, 16, 19, 20]"
2336,"[2, 8, 12, 13, 17]"
2337,"[1, 2, 6, 7, 11, 12, 15, 18]"
2338,"[1, 2, 8, 13, 16, 18, 19]"
2339,"[1, 4, 5, 8, 14, 15, 17, 19]"
2340,"[3, 8, 9, 10, 11, 18, 20]"
2341,[18]
2342,"[1, 5, 8, 9, 14, 16, 17, 18, 19, 20]"
2343,"[9, 20, 15]"
2344,"[3, 5, 8, 11, 13, 16, 18, 20]"
2345,"[1, 4, 5, 8, 13, 16, 19, 20]"
2346,"[1, 8, 12, 14, 15, 16, 17, 18, 20]"
2347,"[8, 9, 15, 18, 19, 20]"
2348,"[1, 5, 8, 10, 14, 15, 16, 17, 18, 20]"
2349,"[6, 7, 15, 18, 19]"
2350,"[1, 6, 8, 9, 11, 12, 16, 20]"
2351,"[1, 5, 8, 9, 10, 15, 16, 18, 19, 20]"
2352,"[1, 4, 5, 8, 9, 11]"
2353,"[4, 8, 15, 16, 18, 20]"
2354,[1]
2355,"[1, 3, 4, 8, 9, 11, 16, 18, 20]"
2356,"[18, 11, 12, 6]"
2357,"[1, 3, 5, 9, 12, 16, 18, 20]"
2358,"[16, 9, 18, 6]"
2359,"[3, 4, 5, 8, 9, 15, 16, 18, 20]"
2360,"[16, 4]"
2361,"[1, 6, 12, 14, 15, 18]"
2362,"[1, 4, 8, 14, 15, 17, 18]"
2363,"[3, 5, 9, 10, 15, 16, 18]"
2364,"[1, 3, 4, 5, 8, 15, 18, 19, 20]"
2365,"[11, 5]"
2366,"[1, 18, 19, 15]"
2367,"[1, 5, 8, 14, 15, 18, 19]"
2368,"[1, 5, 6, 8, 11, 12, 16, 18, 19, 20]"
2369,"[1, 4, 5, 10, 15, 16, 17, 18, 20]"
2370,"[1, 3, 5, 8, 15, 16]"
2371,"[2, 8, 16, 17, 18, 19, 20]"
2372,"[5, 7, 8, 12, 15, 18, 20]"
2373,"[1, 5, 6, 8, 11, 12, 13, 16, 18, 20]"
2374,"[3, 5, 7, 8, 12, 15, 18, 20]"
2375,"[1, 8, 14, 15, 16, 17, 18, 19]"
2376,"[8, 9, 10, 12, 15, 16, 18, 20]"
2377,[6]
2378,"[1, 2, 4, 5, 14, 15, 16, 17, 18, 20]"
2379,"[1, 4, 5, 8, 9, 15, 16, 18, 19, 20]"
2380,"[5, 6, 8, 11, 12, 16, 18, 19]"
2381,"[10, 11]"
2382,"[3, 5, 8, 15, 16, 18, 19]"
2383,"[1, 3, 5, 8, 11, 15, 16, 18, 19, 20]"
2384,"[5, 8, 15, 18, 20]"
2385,"[1, 3, 9, 11, 16, 18, 20]"
2386,"[3, 10, 11, 13, 16, 20]"
2387,"[3, 6, 8, 10, 15, 16]"
2388,"[4, 5, 8, 9, 10, 18, 20]"
2389,"[4, 5, 15, 16, 17, 18, 20]"
2390,"[1, 4, 5, 8, 10, 11, 15, 16, 18]"
2391,"[3, 5, 6, 8, 12, 16, 20]"
2392,"[1, 3, 8, 10, 11, 14, 15, 18]"
2393,"[8, 11, 4, 5]"
2394,"[1, 2, 6, 8, 11, 12, 16, 18, 19, 20]"
2395,"[1, 3, 5, 6, 8, 9, 10, 12, 18]"
2396,"[2, 6, 8, 11, 13, 16, 19, 20]"
2397,"[1, 3, 5, 6, 8, 10, 16, 18, 20]"
2398,"[1, 3, 4, 5, 8, 10, 15, 16, 18, 20]"
2399,"[1, 2, 19, 5]"
2400,"[1, 4, 5, 8, 11, 15, 18, 20]"
2401,"[1, 2, 6, 8, 12, 14, 17, 18, 19, 20]"
2402,"[3, 4, 5, 6, 7, 11, 12, 16, 18, 20]"
2403,"[2, 3, 8, 10, 15, 16, 19, 20]"
2404,"[8, 20, 5]"
2405,"[3, 8, 9, 10, 11, 15, 16, 18, 20]"
2406,"[6, 8, 12, 16, 18, 19, 20]"
2407,"[3, 5, 15, 19, 20]"
2408,"[1, 5, 10, 15, 19, 20]"
2409,"[5, 6, 8, 12, 16, 18, 19]"
2410,"[3, 9, 11, 12, 13, 15, 16, 18, 20]"
2411,"[3, 4, 6, 8, 12, 16, 18, 20]"
2412,"[3, 5, 9, 10, 16, 18, 20]"
2413,"[10, 11, 15, 16, 18, 20]"
2414,"[5, 8, 9, 10, 15, 16, 18]"
2415,"[1, 4, 8, 11, 15, 18, 19, 20]"
2416,"[1, 3, 5, 6, 7, 8, 9, 12, 15, 18]"
2417,"[2, 3, 5, 6, 7, 8, 11, 12, 18, 19]"
2418,"[1, 3, 5, 6, 12, 14, 15, 16, 18, 20]"
2419,"[1, 3, 4, 5, 14, 15, 16, 17, 18, 20]"
2420,"[10, 20, 5, 14]"
2421,"[3, 4, 5, 8, 9, 10, 15, 16, 18, 20]"
2422,"[3, 5, 8, 9, 10, 12, 15, 16, 18, 20]"
2423,"[3, 6, 7, 8, 12, 15, 16, 19, 20]"
2424,"[3, 4, 5, 8, 9, 11, 13, 16, 18, 20]"
2425,"[1, 5, 8, 11, 16]"
2426,"[3, 4, 6, 7, 12, 15, 16, 18, 20]"
2427,"[1, 3, 4, 5, 10, 15, 16, 20]"
2428,"[5, 12, 16, 19, 20]"
2429,[2]
2430,"[3, 5, 6, 8, 10, 12, 15, 16, 18, 20]"
2431,"[16, 7]"
2432,"[3, 6, 7, 8, 12, 15, 16, 18, 20]"
2433,"[7, 8, 15, 16, 19]"
2434,"[3, 4, 5, 6, 7, 12, 15, 18, 20]"
2435,"[20, 5]"
2436,"[4, 8, 11, 13, 15, 18, 20]"
2437,"[1, 4, 8, 11, 15, 16, 18, 20]"
2438,"[1, 4, 5, 8, 13]"
2439,"[1, 5, 11, 16, 20]"
2440,"[5, 6, 8, 9, 11, 16, 18]"
2441,"[3, 4, 12, 13, 18, 20]"
2442,"[5, 6, 8, 11, 12]"
2443,"[1, 2, 3, 4, 5, 8, 15, 16, 18, 20]"
2444,"[1, 6, 7, 8, 11, 15, 18, 20]"
2445,"[3, 4, 6, 7, 9, 12, 18]"
2446,"[2, 3, 8, 11, 15, 16, 18, 19, 20]"
2447,"[3, 8, 9, 10, 15, 16, 18, 20]"
2448,"[9, 18, 11]"
2449,"[2, 3, 5, 15, 19, 20]"
2450,"[1, 4, 5, 11, 13, 15, 16, 18, 20]"
2451,"[3, 4, 5, 8, 9, 10, 16, 20]"
2452,"[1, 3, 5, 9, 10, 11, 15, 16, 18, 20]"
2453,"[4, 5, 6, 8, 15, 18]"
2454,"[3, 6, 7, 12, 15, 16, 18, 19, 20]"
2455,"[1, 3, 5, 8, 10, 15, 16, 18, 19, 20]"
2456,"[1, 3, 4, 5, 6, 8, 12, 16, 18, 20]"
2457,"[3, 4, 5, 6, 7, 12, 15, 16, 18, 20]"
2458,"[3, 4, 5, 8, 15, 16, 18]"
2459,"[3, 11, 15, 16, 18]"
2460,"[6, 8, 12, 18, 20]"
2461,"[2, 3, 6, 8, 11, 12, 13, 18, 19]"
2462,"[3, 4, 5, 6, 8, 9, 11, 16, 18, 20]"
2463,"[3, 4, 5, 6, 7, 8, 11, 12, 15, 18]"
2464,"[1, 3, 4, 5, 8, 10, 15, 16, 18, 20]"
2465,"[3, 6, 11, 13, 18]"
2466,"[1, 3, 4, 5, 6, 8, 9, 11, 12, 18]"
2467,"[1, 3, 4, 5, 8, 10, 15, 16, 18, 20]"
2468,"[3, 8, 9, 10, 11, 15, 16, 18, 20]"
2469,"[8, 2, 20, 6]"
2470,"[18, 4]"
2471,"[3, 4, 8, 9, 10, 11, 15, 18, 20]"
2472,"[3, 4, 5, 6, 8, 11, 13, 18, 20]"
2473,"[3, 6, 8, 11, 12, 13, 15, 16, 18, 20]"
2474,"[3, 6, 8, 13, 15, 20]"
2475,"[1, 4, 5, 9, 11, 18]"
2476,"[3, 4, 8, 11, 12, 16, 20]"
2477,"[19, 5, 11, 13]"
2478,"[3, 4, 5, 10, 11, 20]"
2479,"[3, 6, 8, 10, 12, 15, 16, 18, 20]"
2480,"[3, 10, 11, 13, 15, 18]"
2481,"[1, 3, 4, 5, 8, 9, 10, 16, 18]"
2482,"[3, 4, 5, 8, 12, 15, 16, 18, 20]"
2483,"[3, 5, 8, 10, 11, 15, 16, 18, 19, 20]"
2484,"[5, 6, 7, 12, 18]"
2485,"[2, 4, 5, 8, 11, 13, 16, 18, 19, 20]"
2486,"[3, 4, 5, 6, 7, 9, 11, 18]"
2487,"[6, 7, 8, 11, 12, 15, 18]"
2488,"[8, 11, 15, 18, 19]"
2489,"[3, 4, 5, 13, 15, 16, 18]"
2490,"[1, 6, 8, 12, 13, 18]"
2491,"[18, 19, 5, 15]"
2492,"[1, 3, 5, 8, 10, 14, 15, 16, 18, 20]"
2493,"[3, 8, 10, 15, 16, 18, 20]"
2494,"[3, 4, 5, 6, 7, 12, 15, 16, 18, 20]"
2495,"[1, 4, 5, 8, 10, 15, 16, 18, 20]"
2496,"[3, 6, 11, 12, 13, 15, 18]"
2497,"[3, 4, 5, 8, 11, 12, 18]"
2498,"[9, 3, 12, 15]"
2499,"[8, 1, 6, 9]"
2500,"[3, 4, 5, 8, 11, 12, 18]"
2501,"[3, 8, 9, 10, 12, 15, 18, 20]"
2502,"[3, 8, 9, 10, 12, 15, 16, 18]"
2503,"[8, 11, 15, 16, 17, 20]"
2504,"[4, 5, 6, 7, 12, 20]"
2505,"[5, 9, 12, 15, 16, 20]"
2506,"[1, 5, 6, 11, 13, 15, 16, 20]"
2507,"[3, 4, 15, 16, 20]"
2508,"[1, 8, 10, 15, 16, 20]"
2509,"[3, 4, 5, 9, 11, 13, 15, 16, 18, 20]"
2510,"[1, 5, 6, 8, 12, 19]"
2511,"[1, 3, 4, 5, 8, 10, 15, 16, 18, 20]"
2512,"[3, 10, 11, 15, 18, 20]"
2513,"[3, 5, 8, 9, 10, 11, 15, 16, 18, 20]"
2514,"[1, 3, 4, 5, 6, 8, 12, 15]"
2515,"[1, 5, 6, 8, 9, 12, 15, 16, 20]"
2516,"[3, 4, 5, 10, 11, 18, 20]"
2517,"[3, 4, 5, 8, 9, 18, 20]"
2518,"[6, 8, 9, 16, 18]"
2519,"[3, 4, 6, 7, 8, 9, 12, 18, 20]"
2520,"[1, 3, 4, 7, 11, 12, 18, 20]"
2521,"[1, 8, 11, 16, 18]"
2522,"[3, 8, 10, 13, 15, 16, 18, 19, 20]"
2523,"[1, 3, 4, 5, 8, 12, 15, 16, 18, 20]"
2524,"[2, 5, 8, 10, 15, 18]"
2525,"[3, 5, 6, 9, 11, 13, 15, 16, 18, 20]"
2526,"[5, 8, 9, 11, 13, 15, 16, 18]"
2527,"[3, 5, 8, 11, 15, 16, 18, 19, 20]"
2528,"[4, 5, 8, 9, 11, 13, 15, 16, 18, 20]"
2529,"[1, 3, 5, 8, 15, 16, 18]"
2530,"[2, 4, 5, 8, 10, 15, 16, 18, 20]"
2531,"[6, 8, 11, 12, 15, 16, 18]"
2532,"[3, 4, 7, 15, 20]"
2533,"[1, 3, 5, 8, 10, 11, 15, 16, 18, 20]"
2534,"[2, 3, 4, 5, 8, 9, 10, 18, 19, 20]"
2535,"[3, 6, 8, 15, 16]"
2536,"[1, 4, 5, 8, 11, 15, 16, 18, 19, 20]"
2537,"[8, 11, 4]"
2538,"[1, 14, 15, 16, 18, 19, 20]"
2539,"[4, 5, 6, 8, 11, 12, 18]"
2540,"[1, 10, 20]"
