item_id,knowledge_code
1323,"[6, 12]"
1324,"[6, 12]"
1325,"[6, 11]"
1326,"[6, 11]"
1327,"[6, 12]"
1328,"[6, 11]"
1329,"[6, 11]"
1330,"[6, 11]"
1331,"[6, 12]"
1332,"[6, 10]"
1333,"[6, 9]"
1334,"[6, 12]"
1335,"[6, 10]"
1336,"[6, 10]"
1337,"[6, 10]"
1338,"[6, 11]"
1339,"[6, 9]"
1340,"[6, 12]"
1341,"[6, 9]"
1342,"[6, 10]"
1343,"[6, 12]"
1344,"[6, 12]"
1345,"[6, 12]"
1346,"[6, 11]"
1347,"[6, 10]"
1348,"[6, 12]"
1349,"[6, 12]"
1350,"[6, 10]"
1351,"[6, 12]"
1352,"[6, 10]"
1353,"[6, 11]"
1354,"[6, 10]"
1355,"[6, 9]"
1356,"[6, 12]"
1357,"[6, 10]"
1358,"[6, 9]"
1359,"[6, 9]"
1360,"[6, 6, 11, 11]"
1361,"[6, 10]"
1362,"[6, 9]"
1363,"[6, 9]"
1364,"[6, 9]"
1365,"[7, 9]"
1366,"[7, 9]"
1367,"[7, 9]"
1368,"[7, 9]"
1369,"[7, 10]"
1370,"[7, 10]"
1371,"[7, 10]"
1372,"[7, 15]"
1373,"[7, 41]"
1374,"[7, 12]"
1375,"[7, 12]"
1376,"[7, 12]"
1377,"[7, 12]"
1378,"[7, 11]"
1379,"[7, 11]"
1380,"[7, 10]"
1381,"[7, 10]"
1382,"[7, 10]"
1383,"[7, 11]"
1384,"[7, 10]"
1385,"[7, 12]"
1386,"[7, 12]"
1387,"[7, 9]"
1388,"[7, 9]"
1389,"[7, 10]"
1390,"[7, 10]"
1391,"[7, 11]"
1392,"[7, 11]"
1393,"[7, 38]"
1394,"[7, 15]"
1395,"[7, 15]"
1396,"[7, 12]"
1397,"[7, 66]"
1398,"[7, 66]"
1399,"[7, 66]"
1400,"[7, 66]"
1401,"[7, 66]"
1402,"[7, 66]"
1403,"[7, 66]"
1404,"[7, 66]"
1405,"[7, 66]"
1406,"[7, 66]"
1407,"[7, 66]"
1408,"[7, 15]"
1409,"[7, 41]"
1410,"[7, 15]"
1411,"[7, 15]"
1412,"[7, 9]"
1413,"[7, 9]"
1414,"[7, 10]"
1415,"[7, 10]"
1416,"[7, 12]"
1417,"[7, 12]"
1418,"[7, 11]"
1419,"[7, 11]"
1420,"[7, 11]"
1421,"[7, 11]"
1422,"[7, 11]"
1423,"[7, 41]"
1424,"[7, 9]"
1425,"[7, 9]"
1426,"[7, 10]"
1427,"[7, 10]"
1428,"[7, 10]"
1429,"[7, 12]"
1430,"[7, 12]"
1431,"[7, 11]"
1432,"[7, 11]"
1433,"[7, 11]"
1434,"[7, 12]"
1435,"[7, 9]"
1436,"[7, 10]"
1437,"[7, 10]"
1438,"[7, 12]"
1439,"[7, 12]"
1440,"[7, 12]"
1441,"[7, 9]"
1442,"[7, 9]"
1443,"[7, 10]"
1444,"[7, 11]"
1445,"[7, 11]"
1446,"[7, 12]"
1447,"[7, 11]"
1448,"[7, 11]"
1449,"[7, 9]"
1450,"[7, 10]"
1451,"[7, 10]"
1452,"[7, 10]"
1453,"[7, 10]"
1454,"[7, 11]"
1455,"[7, 11]"
1456,"[7, 11]"
1457,"[7, 11]"
1458,"[7, 11]"
1459,"[7, 11]"
1460,"[7, 9]"
1461,"[7, 11]"
1462,"[7, 38]"
1463,"[7, 9]"
1464,"[7, 9]"
1465,"[7, 9]"
1466,"[7, 10]"
1467,"[7, 11]"
1468,"[7, 10]"
1469,"[7, 10]"
1470,"[7, 10]"
1471,"[7, 10]"
1472,"[7, 11]"
1473,"[7, 12]"
1474,"[7, 12]"
1475,"[7, 9]"
1476,"[7, 10]"
1477,"[7, 10]"
1478,"[7, 10]"
1479,"[7, 12]"
1480,"[7, 12]"
1481,"[7, 11]"
1482,"[7, 41]"
1483,"[7, 9]"
1484,"[7, 9]"
1485,"[7, 9]"
1486,"[7, 10]"
1487,"[7, 12]"
1488,"[7, 12]"
1489,"[7, 12]"
1490,"[7, 11]"
1491,"[7, 10]"
1492,"[7, 10]"
1493,"[7, 10]"
1494,"[7, 38]"
1495,"[7, 41]"
1496,"[7, 15]"
1497,"[7, 10]"
1498,"[7, 10]"
1499,"[7, 10]"
1500,"[7, 10]"
1501,"[7, 11]"
1502,"[7, 12]"
1503,"[7, 12]"
1504,"[7, 10]"
1505,"[7, 10]"
1506,"[7, 9]"
1507,"[7, 12]"
1508,"[7, 66]"
1509,"[7, 9]"
1510,"[7, 9]"
1511,"[7, 9]"
1512,"[7, 12]"
1513,"[7, 11]"
1514,"[7, 12]"
1515,"[7, 12]"
1516,"[7, 12]"
1517,"[7, 41]"
1518,"[7, 11]"
1519,"[7, 10]"
1520,"[7, 10]"
1521,"[7, 38]"
1522,"[7, 38]"
1523,"[7, 38]"
1524,"[7, 38]"
1525,"[7, 38]"
1526,"[7, 38]"
1527,"[7, 38]"
1528,"[7, 12]"
1529,"[7, 41]"
1530,"[7, 12]"
1531,"[7, 11]"
1532,"[7, 11]"
1533,"[7, 11]"
1534,"[7, 12]"
1535,"[7, 15]"
1536,"[7, 9]"
1537,"[7, 11]"
1538,"[7, 15]"
1539,"[7, 15]"
1540,"[7, 10]"
1541,"[7, 41]"
1542,"[7, 11]"
1543,"[7, 11]"
1544,"[7, 10]"
1545,"[7, 66]"
1546,"[7, 41]"
1547,"[7, 15]"
1548,"[7, 12]"
1549,"[7, 12]"
1550,"[7, 10]"
1551,"[7, 10]"
1552,"[7, 10]"
1553,"[7, 10]"
1554,"[7, 9]"
1555,"[7, 12]"
1556,"[7, 12]"
1557,"[7, 11]"
1558,"[7, 11]"
1559,"[7, 10]"
1560,"[7, 10]"
1561,"[7, 12]"
1562,"[7, 12]"
1563,"[7, 41]"
1564,"[7, 41]"
1565,"[7, 15]"
1566,"[7, 41]"
1567,"[7, 10]"
1568,"[7, 10]"
1569,"[7, 9]"
1570,"[7, 9]"
1571,"[7, 11]"
1572,"[7, 11]"
1573,"[7, 38]"
1574,"[7, 11]"
1575,"[7, 11]"
1576,"[7, 10]"
1577,"[7, 12]"
1578,"[7, 11]"
1579,"[7, 10]"
1580,"[7, 10]"
1581,"[7, 10]"
1582,"[7, 11]"
1583,"[7, 9]"
1584,"[7, 12]"
1585,"[7, 10]"
1586,"[7, 10]"
1587,"[7, 10]"
1588,"[7, 10]"
1589,"[7, 10]"
1590,"[7, 10]"
1591,"[7, 41]"
1592,"[7, 15]"
1593,"[7, 15]"
1594,"[7, 41]"
1595,"[7, 10]"
1596,"[7, 10]"
1597,"[7, 7, 12, 12]"
1598,"[7, 38]"
1599,"[7, 15]"
1600,"[7, 41]"
1601,"[7, 12]"
1602,"[7, 11]"
1603,"[7, 10]"
1604,"[7, 11]"
1605,"[7, 9]"
1606,"[7, 9]"
1607,"[7, 38]"
1608,"[7, 10]"
1609,"[7, 38]"
1610,"[7, 15]"
1611,"[7, 15]"
1612,"[7, 15]"
1613,"[7, 38]"
1614,"[7, 15]"
1615,"[7, 12]"
1616,"[7, 9]"
1617,"[7, 9]"
1618,"[7, 9]"
1619,"[7, 41]"
1620,"[7, 38]"
1621,"[7, 38]"
1622,"[7, 38]"
1623,"[7, 38]"
1624,"[7, 12]"
1625,"[7, 12]"
1626,"[7, 10]"
1627,"[7, 41]"
1628,"[7, 41]"
1629,"[7, 15]"
1630,"[7, 38]"
1631,"[7, 15]"
1632,"[7, 41]"
1633,"[7, 15]"
1634,"[7, 41]"
1635,"[7, 38]"
1636,"[7, 38]"
1637,"[7, 38]"
1638,"[7, 38]"
1639,"[7, 38]"
1640,"[7, 41]"
1641,"[7, 10]"
1642,"[7, 9]"
1643,"[7, 9]"
1644,"[7, 15]"
1645,"[7, 41]"
1646,"[7, 41]"
1647,"[7, 15]"
1648,"[7, 15]"
1649,"[7, 15]"
1650,"[7, 66]"
1651,"[7, 41]"
1652,"[7, 9]"
1653,"[7, 9]"
1654,"[7, 10]"
1655,"[7, 12]"
1656,"[7, 11]"
1657,"[7, 11]"
1658,"[7, 15]"
1659,"[7, 15]"
1660,"[7, 41]"
1661,"[7, 41]"
1662,"[7, 15]"
1663,"[7, 41]"
1664,"[7, 41]"
1665,"[7, 10]"
1666,"[7, 10]"
1667,"[7, 15]"
1668,"[7, 9]"
1669,"[7, 10]"
1670,"[7, 10]"
1671,"[7, 41]"
1672,"[7, 38]"
1673,"[7, 38]"
1674,"[7, 15]"
1675,"[7, 15]"
1676,"[7, 10]"
1677,"[7, 10]"
1678,"[7, 10]"
1679,"[7, 66]"
1680,"[7, 11]"
1681,"[7, 15]"
1682,"[7, 15]"
1683,"[7, 66]"
1684,"[7, 66]"
1685,"[7, 66]"
1686,"[7, 66]"
1687,"[7, 9]"
1688,"[7, 9]"
1689,"[7, 10]"
1690,"[7, 12]"
1691,"[7, 11]"
1692,"[7, 10]"
1694,"[7, 38]"
1695,"[7, 15]"
1696,"[7, 38]"
1697,"[7, 38]"
1698,"[7, 38]"
1699,"[7, 38]"
1700,"[7, 15]"
1701,"[7, 38]"
1702,"[7, 38]"
1703,"[7, 38]"
1704,"[7, 15]"
1705,"[7, 38]"
1706,"[7, 38]"
1707,"[7, 38]"
1708,"[7, 15]"
1709,"[7, 15]"
1710,"[7, 38]"
1711,"[7, 38]"
1712,"[7, 38]"
1713,"[7, 38]"
1714,"[7, 38]"
1715,"[7, 10]"
1716,"[7, 38]"
1717,"[7, 38]"
1718,"[7, 38]"
1719,"[7, 38]"
1720,"[7, 38]"
1721,"[7, 38]"
1722,"[7, 38]"
1723,"[7, 38]"
1724,"[7, 15]"
1725,"[7, 38]"
1726,"[7, 15]"
1727,"[7, 38]"
1728,"[7, 38]"
1729,"[7, 38]"
1730,"[7, 38]"
1731,"[7, 38]"
1732,"[7, 38]"
1733,"[7, 38]"
1734,"[7, 38]"
1735,"[7, 38]"
1736,"[7, 38]"
1737,"[7, 38]"
1738,"[7, 38]"
1739,"[7, 38]"
1740,"[7, 38]"
1741,"[7, 38]"
1742,"[7, 38]"
1743,"[7, 38]"
1744,"[7, 38]"
1745,"[7, 38]"
1746,"[7, 38]"
1747,"[7, 38]"
1748,"[7, 38]"
1749,"[7, 38]"
1750,"[7, 38]"
1751,"[7, 38]"
1752,"[7, 15]"
1753,"[7, 38]"
1754,"[7, 38]"
1755,"[7, 38]"
1756,"[7, 38]"
1757,"[7, 38]"
1758,"[7, 38]"
1759,"[7, 38]"
1760,"[7, 38]"
1761,"[7, 38]"
1762,"[7, 38]"
1763,"[7, 38]"
1764,"[7, 38]"
1765,"[7, 38]"
1766,"[7, 38]"
1767,"[7, 38]"
1768,"[7, 38]"
1769,"[7, 38]"
1770,"[7, 38]"
1771,"[7, 38]"
1772,"[7, 38]"
1773,"[7, 38]"
1774,"[7, 38]"
1775,"[7, 38]"
1776,"[7, 38]"
1777,"[7, 38]"
1778,"[7, 38]"
1779,"[7, 38]"
1780,"[7, 38]"
1781,"[7, 15]"
1782,"[7, 38]"
1783,"[7, 38]"
1784,"[7, 38]"
1785,"[7, 38]"
1786,"[7, 38]"
1787,"[7, 38]"
1788,"[7, 38]"
1789,"[7, 38]"
1790,"[7, 38]"
1791,"[7, 38]"
1792,"[7, 38]"
1793,"[7, 38]"
1794,"[7, 38]"
1795,"[7, 38]"
1796,"[7, 38]"
1797,"[7, 38]"
1798,"[7, 38]"
1799,"[7, 38]"
1800,"[7, 38]"
1801,"[7, 38]"
1802,"[7, 38]"
1803,"[7, 38]"
1804,"[7, 15]"
1805,"[7, 38]"
1806,"[7, 38]"
1807,"[7, 38]"
1808,"[7, 38]"
1809,"[7, 38]"
1810,"[7, 38]"
1811,"[7, 38]"
1812,"[7, 38]"
1813,"[7, 38]"
1814,"[7, 38]"
1815,"[7, 38]"
1816,"[7, 38]"
1817,"[7, 38]"
1818,"[7, 38]"
1819,"[7, 38]"
1820,"[7, 38]"
1821,"[7, 38]"
1822,"[7, 38]"
1823,"[7, 38]"
1824,"[7, 38]"
1825,"[7, 38]"
1826,"[7, 38]"
1827,"[7, 38]"
1828,"[7, 38]"
1829,"[7, 38]"
1830,"[7, 15]"
1831,"[7, 15]"
1832,"[7, 15]"
1833,"[7, 15]"
1834,"[7, 15]"
1835,"[7, 15]"
1836,"[7, 15]"
1837,"[7, 15]"
1838,"[7, 15]"
1839,"[7, 15]"
1840,"[7, 15]"
1841,"[7, 15]"
1842,"[7, 15]"
1843,"[7, 15]"
1844,"[7, 15]"
1845,"[7, 15]"
1846,"[7, 15]"
1847,"[7, 15]"
1848,"[7, 15]"
1849,"[7, 15]"
1850,"[7, 15]"
1851,"[7, 15]"
1852,"[7, 15]"
1853,"[7, 15]"
1854,"[7, 15]"
1855,"[7, 15]"
1856,"[7, 15]"
1857,"[7, 15]"
1859,"[7, 15]"
1860,"[7, 15]"
1861,"[7, 15]"
1862,"[7, 15]"
1863,"[7, 38]"
1864,"[7, 38]"
1865,"[7, 38]"
1866,"[7, 38]"
1867,"[7, 38]"
1868,"[7, 38]"
1869,"[7, 38]"
1870,"[7, 38]"
1871,"[7, 38]"
1872,"[7, 38]"
1873,"[7, 38]"
1874,"[7, 38]"
1875,"[7, 38]"
1876,"[7, 38]"
1877,"[7, 38]"
1878,"[7, 38]"
1879,"[7, 38]"
1880,"[7, 38]"
1881,"[7, 38]"
1882,"[7, 66]"
1883,"[7, 66]"
1884,"[7, 66]"
1885,"[7, 66]"
1886,"[7, 66]"
1887,"[7, 66]"
1888,"[7, 66]"
1889,"[7, 66]"
1890,"[7, 66]"
1891,"[7, 9]"
1892,"[7, 9]"
1893,"[7, 9]"
1894,"[7, 10]"
1895,"[7, 10]"
1896,"[7, 10]"
1897,"[7, 12]"
1898,"[7, 15]"
1899,"[7, 15]"
1900,"[7, 10]"
1901,"[7, 12]"
1902,"[7, 12]"
1903,"[7, 11]"
1904,"[7, 38]"
1905,"[7, 38]"
1906,"[7, 12]"
1907,"[7, 12]"
1908,"[7, 12]"
1909,"[7, 11]"
1910,"[7, 38]"
1911,[8]
1912,[8]
1913,[8]
1914,[8]
1915,[8]
1916,"[8, 45]"
1917,"[8, 45]"
1918,"[8, 45]"
1919,"[8, 45]"
1920,"[8, 45]"
1921,"[8, 45]"
1922,"[8, 45]"
1923,[8]
1924,[8]
1925,[8]
1926,[8]
1927,"[8, 45]"
1928,"[8, 45]"
1929,"[8, 45]"
1930,"[8, 45]"
1931,[8]
1932,"[8, 8, 45, 45]"
1933,"[8, 45]"
1934,"[8, 45]"
1935,"[8, 45]"
1936,"[8, 45]"
1937,"[8, 45]"
1938,"[8, 45]"
1939,[8]
1940,[8]
1941,"[8, 45]"
1942,"[8, 45]"
1943,"[8, 45]"
1944,"[8, 45]"
1945,"[8, 45]"
1946,"[8, 45]"
1947,[8]
1948,[8]
1949,[8]
1950,[8]
1951,[8]
1952,"[8, 45]"
1953,"[8, 45]"
1954,[8]
1955,[8]
1956,[8]
1957,[8]
1958,[8]
1959,"[8, 45]"
1960,[8]
1961,[8]
1962,[8]
1963,[8]
1964,[8]
1965,[8]
1966,[8]
1967,[8]
1968,[8]
1969,[8]
1970,[8]
1971,[8]
1972,[8]
1973,[8]
1974,[8]
1975,[8]
1976,[8]
1977,[8]
1978,"[8, 45]"
1979,[8]
1980,[8]
1981,[8]
1982,[8]
1983,[8]
1984,[8]
1985,[8]
1986,[8]
1987,[8]
1988,[8]
1989,[8]
1990,[8]
1991,[8]
1992,[8]
1993,[8]
1994,"[8, 45]"
1995,"[8, 45]"
1996,"[8, 45]"
1997,[8]
1998,[8]
1999,[8]
2000,[8]
2001,"[8, 45]"
2002,"[8, 45]"
2003,[8]
2004,[8]
2005,[8]
2006,[8]
2007,[8]
2008,[8]
2009,[8]
2010,"[8, 45]"
2011,"[8, 45]"
2012,"[8, 45]"
2013,"[8, 45]"
2014,"[8, 45]"
2015,"[8, 45]"
2016,[8]
2017,[8]
2018,[8]
2019,[8]
2020,[8]
2021,[8]
2022,[8]
2023,[8]
2024,[8]
2025,[8]
2026,[8]
2027,[8]
2028,[8]
2029,[8]
2030,[8]
2031,[8]
2032,[8]
2033,[8]
2034,[8]
2035,[8]
2036,"[8, 45]"
2037,"[8, 45]"
2038,[8]
2039,[8]
2040,"[8, 45]"
2041,"[8, 45]"
2042,"[8, 45]"
2043,[8]
2044,[8]
2045,"[8, 45]"
2046,"[8, 45]"
2047,[8]
2048,"[8, 45]"
2049,"[8, 45]"
2050,[8]
2051,"[8, 45]"
2052,[8]
2053,[8]
2054,[8]
2055,[8]
2056,"[8, 45]"
2057,"[8, 45]"
2058,[8]
2059,[8]
2060,[8]
2061,[8]
2062,"[8, 45]"
2063,[8]
2064,[8]
2065,[8]
2066,[8]
2067,[8]
2068,[8]
2069,[8]
2070,[8]
2071,[8]
2072,[8]
2073,"[8, 45]"
2074,[8]
2075,[8]
2076,[8]
2077,[8]
2078,[8]
2079,[8]
2080,[8]
2081,[8]
2082,[8]
2083,[8]
2084,[8]
2085,[8]
2086,[8]
2087,[8]
2088,[8]
2089,[8]
2090,[8]
2091,[8]
2092,[8]
2093,[8]
2094,[8]
2095,[8]
2096,[8]
2097,[8]
2098,[8]
2099,[8]
2100,[8]
2101,[8]
2102,[8]
2103,[8]
2104,[8]
2105,[8]
2106,[8]
2107,[8]
2108,[8]
2109,[8]
2110,[8]
2111,[8]
2112,[8]
2113,[8]
2114,[8]
2115,[8]
2116,"[8, 45]"
2117,"[8, 45]"
2118,"[8, 45]"
2119,"[8, 45]"
2120,"[8, 45]"
2121,[8]
2122,[8]
2123,[8]
2124,"[8, 45]"
2125,[8]
2126,[8]
2127,"[8, 45]"
2128,[8]
2129,[9]
2130,[9]
2131,[9]
2132,[9]
2133,[9]
2134,[9]
2135,[9]
2136,[9]
2137,[9]
2138,[9]
2139,[9]
2140,[9]
2141,[9]
2142,[9]
2143,[9]
2144,[9]
2145,[9]
2146,[9]
2147,[9]
2148,[9]
2149,[9]
2150,[9]
2151,[9]
2152,[9]
2153,[9]
2154,[9]
2155,[9]
2156,[9]
2157,[9]
2158,[9]
2159,[9]
2160,[9]
2161,[9]
2162,[9]
2163,[9]
2164,[9]
2165,[9]
2166,[9]
2167,[9]
2168,[9]
2169,[9]
2170,[9]
2171,[9]
2172,[9]
2173,[9]
2174,[9]
2175,[9]
2176,[9]
2177,[9]
2178,[9]
2179,[9]
2180,[9]
2181,[9]
2182,[9]
2183,[9]
2184,[9]
2185,[9]
2186,[9]
2187,[9]
2188,[9]
2189,[9]
2190,[9]
2191,[9]
2192,[9]
2193,[9]
2194,[9]
2195,[9]
2196,[9]
2197,[9]
2198,[9]
2199,[9]
2200,[9]
2201,[9]
2202,[9]
2203,[9]
2204,[9]
2205,[9]
2206,[9]
2207,[9]
2208,[9]
2209,[10]
2210,[10]
2211,[10]
2212,[10]
2213,[10]
2214,[10]
2215,[10]
2216,[10]
2217,[10]
2218,[10]
2219,[10]
2220,[10]
2221,[10]
2222,[10]
2223,[10]
2224,[10]
2225,[10]
2226,[10]
2227,[10]
2228,[10]
2229,[10]
2230,[10]
2231,[10]
2232,[10]
2233,[10]
2234,[10]
2235,[10]
2236,[10]
2237,[10]
2238,[10]
2239,[10]
2240,[10]
2241,[10]
2242,[10]
2243,[10]
2244,[10]
2245,[10]
2246,[10]
2247,[10]
2248,[10]
2249,[10]
2250,[10]
2251,[10]
2252,[10]
2253,[10]
2254,[10]
2255,[10]
2256,[10]
2257,[10]
2258,[10]
2259,[10]
2260,[10]
2261,[10]
2262,[10]
2263,[10]
2264,[10]
2265,[10]
2266,[10]
2267,[10]
2268,[10]
2269,[10]
2270,[10]
2271,[10]
2272,[10]
2273,[10]
2274,[10]
2275,[10]
2276,[10]
2277,[10]
2278,[10]
2279,[10]
2280,[10]
2281,[10]
2282,[10]
2283,[10]
2284,[10]
2285,[10]
2286,[10]
2287,[10]
2288,[10]
2289,[10]
2290,[10]
2291,[10]
2292,[10]
2293,[10]
2294,[10]
2295,[10]
2296,[10]
2297,[10]
2298,[10]
2299,[10]
2300,[10]
2301,[10]
2302,[10]
2303,[10]
2304,[10]
2305,[10]
2306,[10]
2307,[10]
2308,[10]
2309,[10]
2310,[10]
2311,[10]
2312,[10]
2313,[10]
2314,[10]
2315,[10]
2316,[10]
2317,[10]
2318,[10]
2319,[10]
2320,[10]
2321,[10]
2322,[10]
2323,[10]
2324,[10]
2325,[10]
2326,[10]
2327,[10]
2328,[10]
2329,[10]
2330,[10]
2331,[10]
2332,[10]
2333,[10]
2334,[10]
2335,[10]
2336,[10]
2337,[10]
2338,[10]
2339,[10]
2340,[10]
2341,[10]
2342,[10]
2343,[10]
2344,[10]
2345,[10]
2346,[10]
2347,[10]
2348,[10]
2349,[10]
2350,[10]
2351,[10]
2352,[10]
2353,[10]
2354,[10]
2355,[10]
2356,[10]
2357,[10]
2358,[10]
2359,[10]
2360,[10]
2361,[10]
2362,[10]
2363,[10]
2364,[10]
2365,[10]
2366,[10]
2367,[10]
2368,[10]
2369,[10]
2370,[10]
2371,[10]
2372,[10]
2373,[10]
2374,[10]
2375,[10]
2376,[10]
2377,[10]
2378,[12]
2379,[12]
2380,[12]
2381,[12]
2382,[12]
2383,[12]
2384,[12]
2385,[12]
2386,[12]
2387,[12]
2388,[12]
2389,[12]
2390,[12]
2391,[12]
2392,[12]
2393,[12]
2394,[12]
2395,[12]
2396,[12]
2397,[12]
2398,[12]
2399,[12]
2400,[12]
2401,[12]
2402,[12]
2403,[12]
2404,[12]
2405,[12]
2406,[12]
2407,[12]
2408,[12]
2409,[12]
2410,[12]
2411,[12]
2412,[12]
2413,[12]
2414,[12]
2415,[12]
2416,[12]
2417,[12]
2418,[12]
2419,[12]
2420,[12]
2421,[12]
2422,[12]
2423,[12]
2424,[12]
2425,[12]
2426,[12]
2427,[12]
2428,[12]
2429,[12]
2430,[12]
2431,[12]
2432,[12]
2433,[12]
2434,[12]
2435,[12]
2436,[12]
2437,[12]
2438,[12]
2439,[12]
2440,[12]
2441,[12]
2442,[12]
2443,[12]
2444,[12]
2445,[12]
2446,[12]
2447,[12]
2448,[12]
2449,[12]
2450,[12]
2451,[12]
2452,[12]
2453,[12]
2454,[12]
2455,[12]
2456,[13]
2457,"[13, 14]"
2458,"[13, 14]"
2459,"[13, 14]"
2460,"[13, 14]"
2461,"[13, 14]"
2462,"[13, 14]"
2463,"[13, 14]"
2464,"[13, 14]"
2465,"[13, 14]"
2466,"[13, 14]"
2467,[13]
2468,"[13, 14]"
2469,"[13, 14]"
2470,"[13, 14]"
2471,"[13, 14]"
2472,"[13, 14]"
2473,[13]
2474,"[13, 14]"
2475,"[13, 14]"
2476,"[13, 14]"
2477,"[13, 13, 14, 14]"
2478,"[13, 14]"
2479,"[13, 14]"
2480,"[13, 14]"
2481,"[13, 14]"
2482,"[13, 14]"
2483,[13]
2484,[13]
2485,"[13, 14]"
2486,"[13, 14]"
2487,[13]
2488,"[13, 14]"
2489,"[13, 14]"
2490,"[13, 14]"
2491,"[13, 14]"
2492,[13]
2493,"[13, 14]"
2494,"[13, 14]"
2495,"[13, 14]"
2496,"[13, 14]"
2497,"[13, 14]"
2498,"[13, 14]"
2499,"[13, 14]"
2500,[13]
2501,[13]
2502,[13]
2503,"[13, 14]"
2504,"[13, 14]"
2505,"[13, 14]"
2506,"[13, 14]"
2507,"[13, 14]"
2508,"[13, 14]"
2509,[13]
2510,"[13, 14]"
2511,"[13, 14]"
2512,"[13, 14]"
2513,"[13, 14]"
2514,"[13, 14]"
2515,"[13, 14]"
2516,"[13, 14]"
2517,"[13, 14]"
2518,"[13, 14]"
2519,"[13, 14]"
2520,"[13, 14]"
2521,[13]
2522,"[13, 14]"
2523,"[13, 14]"
2524,"[13, 14]"
2525,[13]
2526,[13]
2527,[13]
2528,"[13, 14]"
2529,"[13, 14]"
2530,"[13, 14]"
2531,[13]
2532,[13]
2533,[13]
2534,[13]
2535,[13]
2536,[13]
2537,"[13, 13]"
2538,[13]
2539,[13]
2540,[13]
2541,[13]
2542,[13]
2543,[13]
2544,[13]
2545,[13]
2546,[13]
2547,[13]
2548,[13]
2549,[13]
2550,[13]
2551,[13]
2552,[13]
2553,[13]
2554,[13]
2555,[13]
2556,[13]
2557,[13]
2558,[13]
2559,[13]
2560,[13]
2561,[13]
2562,[13]
2563,[13]
2564,[13]
2565,[13]
2566,[13]
2567,[13]
2568,[13]
2569,[13]
2570,[13]
2571,[13]
2572,[13]
2573,[13]
2574,[13]
2575,[13]
2576,[13]
2577,[13]
2578,[13]
2579,[13]
2580,[13]
2581,[13]
2582,[13]
2583,[13]
2584,[13]
2585,[13]
2586,[13]
2587,[13]
2588,[13]
2589,[13]
2590,"[13, 13]"
2591,"[13, 14]"
2592,"[13, 14]"
2593,"[13, 14]"
2594,"[13, 14]"
2595,"[13, 14]"
2596,"[13, 14]"
2597,"[13, 14]"
2598,"[13, 14]"
2599,"[13, 14]"
2600,"[13, 14]"
2601,"[13, 14]"
2602,"[13, 14]"
2603,"[13, 14]"
2604,"[13, 14]"
2605,"[13, 14]"
2606,"[13, 14]"
2607,"[13, 14]"
2608,"[13, 14]"
2609,[13]
2610,[13]
2611,[13]
2612,[13]
2613,"[13, 14]"
2614,"[13, 14]"
2615,[13]
2616,[13]
2617,[13]
2618,"[13, 13]"
2619,"[13, 14]"
2620,"[13, 14]"
2621,"[13, 14]"
2622,[13]
2623,[13]
2624,[13]
2625,[13]
2626,[13]
2627,[13]
2628,[13]
2629,[13]
2630,[13]
2631,[13]
2632,[13]
2633,[13]
2634,[13]
2635,[13]
2636,[13]
2637,"[13, 14]"
2638,"[13, 14]"
2639,"[13, 14]"
2640,[13]
2641,"[13, 14]"
2642,"[13, 14]"
2643,"[13, 14]"
2644,"[13, 14]"
2645,"[13, 14]"
2646,[13]
2647,[13]
2648,[13]
2649,[13]
2650,[13]
2651,[13]
2652,[13]
2653,[13]
2654,[13]
2655,[13]
2656,[13]
2657,[13]
2658,[13]
2659,[13]
2661,[13]
2662,[13]
2663,[13]
2664,[13]
2665,[13]
2666,[13]
2667,[13]
2668,[13]
2669,[13]
2670,[13]
2671,[13]
2672,[13]
2673,[13]
2674,[13]
2675,[13]
2676,[13]
2677,[13]
2678,[13]
2679,[13]
2680,[13]
2681,[13]
2684,[13]
2686,[13]
2687,[13]
2688,[13]
2689,[13]
2690,[13]
2691,[13]
2692,[13]
2693,[13]
2694,[13]
2695,[13]
2696,[13]
2697,[13]
2698,[13]
2699,[13]
2700,[13]
2701,[13]
2702,[13]
2703,[13]
2704,"[13, 14]"
2705,"[13, 14]"
2706,"[13, 14]"
2707,"[13, 14]"
2708,"[13, 14]"
2709,"[13, 14]"
2710,"[13, 14]"
2711,"[13, 14]"
2712,"[13, 14]"
2713,[14]
2714,[14]
2715,[14]
2716,[14]
2717,[14]
2718,[14]
2719,[14]
2720,[14]
2721,[14]
2722,[14]
2723,[14]
2724,[14]
2725,[14]
2726,[14]
2727,[14]
2728,[14]
2729,[14]
2730,[14]
2731,[14]
2732,[14]
2733,[14]
2734,[14]
2735,[14]
2736,[14]
2737,[14]
2738,[14]
2739,[14]
2740,[14]
2741,[14]
2742,[14]
2743,[14]
2744,[14]
2745,[14]
2746,[14]
2747,[14]
2748,[14]
2749,[14]
2750,[14]
2751,[14]
2752,[14]
2753,[14]
2754,[14]
2755,[14]
2756,[14]
2757,[14]
2758,[14]
2759,[14]
2760,[14]
2761,[14]
2762,[14]
2763,[14]
2764,[14]
2765,[14]
2766,[14]
2767,[14]
2768,[14]
2769,[14]
2770,[14]
2771,[14]
2772,[14]
2773,[14]
2774,[14]
2775,[14]
2776,[14]
2777,[14]
2778,[14]
2779,[14]
2780,[14]
2781,[14]
2782,[14]
2783,[14]
2784,[14]
2785,[14]
2786,[14]
2787,[14]
2788,[14]
